student_id,school_id,grade_band,anonymized_student_key,active_flag
2042,18,K-2,ANON-002042-8259,True
2043,24,6-8,ANON-002043-2450,True
2044,28,3-5,ANON-002044-1406,True
2045,19,6-8,ANON-002045-3028,True
2046,21,K-2,ANON-002046-4152,True
2047,20,K-2,ANON-002047-9548,True
2048,7,9-12,ANON-002048-9235,True
2049,29,K-2,ANON-002049-2970,True
2050,22,3-5,ANON-002050-1310,True
2051,9,3-5,ANON-002051-5018,True
2052,27,9-12,ANON-002052-2386,True
2053,26,6-8,ANON-002053-7583,True
2054,19,K-2,ANON-002054-9052,True
2055,28,K-2,ANON-002055-6569,True
2056,14,3-5,ANON-002056-7798,True
2057,1,6-8,ANON-002057-7258,True
2058,9,K-2,ANON-002058-2878,True
2059,4,3-5,ANON-002059-5675,True
2060,5,3-5,ANON-002060-5187,True
2061,25,K-2,ANON-002061-3526,True
2062,10,9-12,ANON-002062-3772,True
2063,2,6-8,ANON-002063-3973,True
2064,1,K-2,ANON-002064-5882,True
2065,13,K-2,ANON-002065-6243,True
2066,5,9-12,ANON-002066-6311,True
2067,9,9-12,ANON-002067-2981,True
2068,2,3-5,ANON-002068-4925,True
2069,25,3-5,ANON-002069-9076,True
2070,17,9-12,ANON-002070-2885,True
2071,9,K-2,ANON-002071-6215,True
2072,15,9-12,ANON-002072-2072,True
2073,16,K-2,ANON-002073-7676,True
2074,21,3-5,ANON-002074-1305,True
2075,9,K-2,ANON-002075-5035,True
2076,25,3-5,ANON-002076-5990,True
2077,19,9-12,ANON-002077-8306,True
2078,3,3-5,ANON-002078-3332,True
2079,12,3-5,ANON-002079-5016,True
2080,18,9-12,ANON-002080-8401,True
2081,2,K-2,ANON-002081-8612,True
2082,27,6-8,ANON-002082-3742,True
2083,1,K-2,ANON-002083-8900,True
2084,9,6-8,ANON-002084-7228,True
2085,12,3-5,ANON-002085-9361,True
2086,10,K-2,ANON-002086-3644,True
2087,24,K-2,ANON-002087-5925,True
2088,3,9-12,ANON-002088-3014,True
2089,27,3-5,ANON-002089-5578,True
2090,29,9-12,ANON-002090-4454,True
2091,20,6-8,ANON-002091-6613,True
2092,21,6-8,ANON-002092-8417,True
2093,9,3-5,ANON-002093-6269,True
2094,11,3-5,ANON-002094-8533,True
2095,20,6-8,ANON-002095-1260,True
2096,30,3-5,ANON-002096-1033,True
2097,20,9-12,ANON-002097-1070,True
2098,29,K-2,ANON-002098-3843,True
2099,14,9-12,ANON-002099-7435,True
2100,18,K-2,ANON-002100-2270,True
2101,18,K-2,ANON-002101-8293,True
2102,22,K-2,ANON-002102-6783,True
2103,27,9-12,ANON-002103-6864,True
2104,13,3-5,ANON-002104-1138,True
2105,4,9-12,ANON-002105-7069,True
2106,30,3-5,ANON-002106-8283,True
2107,1,3-5,ANON-002107-1324,True
2108,25,6-8,ANON-002108-6862,True
2109,7,K-2,ANON-002109-5967,True
2110,26,3-5,ANON-002110-4838,True
2111,16,6-8,ANON-002111-1602,True
2112,9,9-12,ANON-002112-4425,True
2113,1,3-5,ANON-002113-7489,True
2114,4,6-8,ANON-002114-9197,True
2115,16,3-5,ANON-002115-4174,True
2116,22,3-5,ANON-002116-2070,True
2117,19,3-5,ANON-002117-2065,True
2118,5,6-8,ANON-002118-4734,True
2119,29,6-8,ANON-002119-4143,True
2120,28,K-2,ANON-002120-9731,True
2121,20,6-8,ANON-002121-8437,True
2122,1,9-12,ANON-002122-1849,True
2123,28,6-8,ANON-002123-8086,True
2124,28,9-12,ANON-002124-5489,True
2125,4,9-12,ANON-002125-9119,True
2126,12,K-2,ANON-002126-4678,True
2127,2,6-8,ANON-002127-7882,True
2128,18,9-12,ANON-002128-6181,True
2129,1,9-12,ANON-002129-4188,True
2130,11,K-2,ANON-002130-1415,True
2131,24,3-5,ANON-002131-7943,True
2132,3,3-5,ANON-002132-4225,True
2133,6,6-8,ANON-002133-6092,True
2134,3,K-2,ANON-002134-1456,True
2135,16,9-12,ANON-002135-1393,True
2136,19,6-8,ANON-002136-5102,True
2137,8,K-2,ANON-002137-8759,True
2138,8,6-8,ANON-002138-1891,True
2139,27,6-8,ANON-002139-9514,True
2140,26,3-5,ANON-002140-2194,True
2141,25,9-12,ANON-002141-2567,True
2142,21,9-12,ANON-002142-3045,True
2143,3,K-2,ANON-002143-1546,True
2144,13,6-8,ANON-002144-2065,True
2145,26,3-5,ANON-002145-2015,True
2146,30,9-12,ANON-002146-1897,True
2147,10,9-12,ANON-002147-2077,True
2148,4,K-2,ANON-002148-1855,True
2149,10,9-12,ANON-002149-7581,True
2150,4,9-12,ANON-002150-4819,True
2151,28,K-2,ANON-002151-8428,True
2152,13,9-12,ANON-002152-8014,True
2153,29,K-2,ANON-002153-6564,True
2154,21,K-2,ANON-002154-8439,True
2155,17,6-8,ANON-002155-4153,True
2156,4,K-2,ANON-002156-1201,True
2157,20,K-2,ANON-002157-4172,True
2158,29,3-5,ANON-002158-9337,True
2159,9,6-8,ANON-002159-7897,True
2160,16,9-12,ANON-002160-4046,True
2161,8,3-5,ANON-002161-1722,True
2162,2,3-5,ANON-002162-6106,True
2163,19,9-12,ANON-002163-9407,True
2164,21,6-8,ANON-002164-6098,True
2165,19,3-5,ANON-002165-3415,True
2166,16,6-8,ANON-002166-6618,True
2167,10,6-8,ANON-002167-1132,True
2168,17,3-5,ANON-002168-1939,True
2169,8,K-2,ANON-002169-7915,True
2170,12,3-5,ANON-002170-4282,True
2171,21,3-5,ANON-002171-2120,True
2172,11,3-5,ANON-002172-8794,True
2173,23,9-12,ANON-002173-6425,True
2174,28,6-8,ANON-002174-5909,True
2175,14,6-8,ANON-002175-3658,True
2176,4,9-12,ANON-002176-1691,True
2177,16,3-5,ANON-002177-1060,True
2178,21,3-5,ANON-002178-4772,True
2179,15,3-5,ANON-002179-4916,True
2180,16,6-8,ANON-002180-7158,True
2181,7,9-12,ANON-002181-4018,True
2182,27,K-2,ANON-002182-6944,True
2183,1,K-2,ANON-002183-6863,True
2184,1,K-2,ANON-002184-3333,True
2185,10,9-12,ANON-002185-4185,True
2186,21,6-8,ANON-002186-1719,True
2187,1,3-5,ANON-002187-4241,True
2188,10,3-5,ANON-002188-4587,True
2189,29,6-8,ANON-002189-3855,True
2190,11,3-5,ANON-002190-3925,True
2191,7,K-2,ANON-002191-3884,True
2192,27,6-8,ANON-002192-2657,True
2193,1,3-5,ANON-002193-7208,True
2194,21,K-2,ANON-002194-6544,True
2195,30,3-5,ANON-002195-5998,True
2196,15,3-5,ANON-002196-7056,True
2197,26,6-8,ANON-002197-3807,True
2198,17,9-12,ANON-002198-2071,True
2199,4,3-5,ANON-002199-3142,True
2200,26,3-5,ANON-002200-4140,True
2201,18,9-12,ANON-002201-7131,True
2202,11,9-12,ANON-002202-5006,True
2203,30,K-2,ANON-002203-4098,True
2204,28,6-8,ANON-002204-3434,True
2205,11,3-5,ANON-002205-1872,True
2206,21,6-8,ANON-002206-3071,True
2207,28,9-12,ANON-002207-4428,True
2208,24,K-2,ANON-002208-8711,True
2209,26,K-2,ANON-002209-3743,True
2210,17,9-12,ANON-002210-9342,True
2211,12,9-12,ANON-002211-9501,True
2212,15,3-5,ANON-002212-6272,True
2213,23,6-8,ANON-002213-9609,True
2214,23,9-12,ANON-002214-9106,True
2215,16,6-8,ANON-002215-7569,True
2216,21,K-2,ANON-002216-4394,True
2217,8,3-5,ANON-002217-8406,True
2218,28,3-5,ANON-002218-7486,True
2219,7,6-8,ANON-002219-7963,True
2220,29,9-12,ANON-002220-3575,True
2221,30,6-8,ANON-002221-5170,True
2222,18,K-2,ANON-002222-3200,True
2223,25,K-2,ANON-002223-5834,True
2224,15,6-8,ANON-002224-4771,True
2225,19,K-2,ANON-002225-8622,True
2226,17,6-8,ANON-002226-7981,True
2227,15,9-12,ANON-002227-8086,True
2228,14,6-8,ANON-002228-9151,True
2229,11,6-8,ANON-002229-7264,True
2230,1,3-5,ANON-002230-8236,True
2231,8,6-8,ANON-002231-2243,True
2232,12,K-2,ANON-002232-5825,True
2233,27,K-2,ANON-002233-5528,True
2234,30,3-5,ANON-002234-2612,True
2235,4,K-2,ANON-002235-6902,True
2236,2,3-5,ANON-002236-6468,True
2237,7,6-8,ANON-002237-5096,True
2238,10,6-8,ANON-002238-4123,True
2239,23,3-5,ANON-002239-9898,True
2240,30,6-8,ANON-002240-1139,True
2241,25,6-8,ANON-002241-5617,True
2242,27,6-8,ANON-002242-7616,True
2243,13,K-2,ANON-002243-8733,True
2244,21,3-5,ANON-002244-7512,True
2245,8,3-5,ANON-002245-4438,True
2246,16,3-5,ANON-002246-9451,True
2247,19,9-12,ANON-002247-8559,True
2248,11,K-2,ANON-002248-6129,True
2249,28,3-5,ANON-002249-8025,True
2250,25,9-12,ANON-002250-4433,True
2251,15,9-12,ANON-002251-1493,True
2252,12,3-5,ANON-002252-3102,True
2253,10,K-2,ANON-002253-9188,True
2254,26,6-8,ANON-002254-6567,True
2255,8,9-12,ANON-002255-7974,True
2256,22,9-12,ANON-002256-9808,True
2257,10,6-8,ANON-002257-1380,True
2258,19,K-2,ANON-002258-3279,True
2259,5,6-8,ANON-002259-7404,True
2260,13,3-5,ANON-002260-7400,True
2261,3,9-12,ANON-002261-4085,True
2262,16,K-2,ANON-002262-6387,True
2263,19,9-12,ANON-002263-5991,True
2264,3,3-5,ANON-002264-2709,True
2265,22,3-5,ANON-002265-1525,True
2266,27,9-12,ANON-002266-1439,True
2267,6,3-5,ANON-002267-2138,True
2268,30,9-12,ANON-002268-5650,True
2269,7,3-5,ANON-002269-5769,True
2270,22,K-2,ANON-002270-8449,True
2271,2,6-8,ANON-002271-9495,True
2272,1,3-5,ANON-002272-6353,True
2273,28,9-12,ANON-002273-7407,True
2274,6,K-2,ANON-002274-3115,True
2275,18,9-12,ANON-002275-8835,True
2276,24,K-2,ANON-002276-7373,True
2277,29,3-5,ANON-002277-3128,True
2278,28,3-5,ANON-002278-6075,True
2279,14,9-12,ANON-002279-3601,True
2280,20,6-8,ANON-002280-4325,True
2281,17,9-12,ANON-002281-5512,True
2282,7,K-2,ANON-002282-3337,True
2283,15,K-2,ANON-002283-7541,True
2284,20,3-5,ANON-002284-9615,True
2285,11,9-12,ANON-002285-8539,True
2286,15,K-2,ANON-002286-2492,True
2287,10,9-12,ANON-002287-6681,True
2288,23,6-8,ANON-002288-7407,True
2289,20,3-5,ANON-002289-7800,True
2290,8,3-5,ANON-002290-8079,True
2291,15,9-12,ANON-002291-4005,True
2292,23,K-2,ANON-002292-7447,True
2293,23,K-2,ANON-002293-4927,True
2294,29,3-5,ANON-002294-5485,True
2295,29,6-8,ANON-002295-2093,True
2296,23,3-5,ANON-002296-9085,True
2297,14,K-2,ANON-002297-7041,True
2298,3,K-2,ANON-002298-9264,True
2299,25,6-8,ANON-002299-7719,True
2300,15,3-5,ANON-002300-5141,True
2301,7,K-2,ANON-002301-8572,True
2302,1,K-2,ANON-002302-8567,True
2303,13,6-8,ANON-002303-7542,True
2304,28,3-5,ANON-002304-7499,True
2305,2,K-2,ANON-002305-5105,True
2306,4,3-5,ANON-002306-6359,True
2307,22,9-12,ANON-002307-8942,True
2308,15,K-2,ANON-002308-2352,True
2309,18,3-5,ANON-002309-8171,True
2310,5,9-12,ANON-002310-5573,True
2311,27,3-5,ANON-002311-3794,True
2312,27,K-2,ANON-002312-2646,True
2313,6,6-8,ANON-002313-3034,True
2314,18,9-12,ANON-002314-3759,True
2315,3,K-2,ANON-002315-5476,True
2316,5,9-12,ANON-002316-6866,True
2317,6,3-5,ANON-002317-1564,True
2318,29,3-5,ANON-002318-8242,True
2319,23,K-2,ANON-002319-9566,True
2320,21,K-2,ANON-002320-7399,True
2321,23,6-8,ANON-002321-8274,True
2322,2,K-2,ANON-002322-1797,True
2323,25,9-12,ANON-002323-4305,True
2324,30,3-5,ANON-002324-7138,True
2325,30,3-5,ANON-002325-4276,True
2326,3,K-2,ANON-002326-7908,True
2327,1,K-2,ANON-002327-6523,True
2328,27,3-5,ANON-002328-2035,True
2329,8,K-2,ANON-002329-3750,True
2330,24,3-5,ANON-002330-1721,True
2331,14,K-2,ANON-002331-6359,True
2332,11,3-5,ANON-002332-4393,True
2333,30,9-12,ANON-002333-8010,True
2334,4,3-5,ANON-002334-4502,True
2335,4,6-8,ANON-002335-6298,True
2336,6,K-2,ANON-002336-7588,True
2337,21,6-8,ANON-002337-1196,True
2338,13,3-5,ANON-002338-8516,True
2339,8,K-2,ANON-002339-5562,True
2340,21,6-8,ANON-002340-1719,True
2341,3,3-5,ANON-002341-7735,True
2342,10,9-12,ANON-002342-2668,True
2343,23,3-5,ANON-002343-5127,True
2344,4,6-8,ANON-002344-7366,True
2345,22,3-5,ANON-002345-6440,True
2346,6,6-8,ANON-002346-8899,True
2347,3,6-8,ANON-002347-1289,True
2348,20,9-12,ANON-002348-7264,True
2349,17,3-5,ANON-002349-9248,True
2350,19,K-2,ANON-002350-4811,True
2351,1,K-2,ANON-002351-6060,True
2352,8,9-12,ANON-002352-4990,True
2353,20,K-2,ANON-002353-1981,True
2354,5,6-8,ANON-002354-9171,True
2355,10,3-5,ANON-002355-3484,True
2356,13,3-5,ANON-002356-1621,True
2357,8,9-12,ANON-002357-6385,True
2358,5,6-8,ANON-002358-6202,True
2359,21,K-2,ANON-002359-9533,True
2360,26,9-12,ANON-002360-5726,True
2361,25,K-2,ANON-002361-4752,True
2362,28,6-8,ANON-002362-6615,True
2363,8,3-5,ANON-002363-9836,True
2364,2,3-5,ANON-002364-4644,True
2365,20,9-12,ANON-002365-9543,True
2366,11,3-5,ANON-002366-8247,True
2367,21,K-2,ANON-002367-2058,True
2368,28,9-12,ANON-002368-2146,True
2369,7,K-2,ANON-002369-3318,True
2370,7,3-5,ANON-002370-2503,True
2371,6,3-5,ANON-002371-4871,True
2372,17,K-2,ANON-002372-7983,True
2373,24,9-12,ANON-002373-6103,True
2374,6,3-5,ANON-002374-5012,True
2375,14,3-5,ANON-002375-5079,True
2376,10,6-8,ANON-002376-8344,True
2377,21,3-5,ANON-002377-5454,True
2378,28,9-12,ANON-002378-2310,True
2379,12,9-12,ANON-002379-7188,True
2380,6,9-12,ANON-002380-8231,True
2381,14,9-12,ANON-002381-3553,True
2382,27,9-12,ANON-002382-1324,True
2383,25,9-12,ANON-002383-8002,True
2384,28,K-2,ANON-002384-5918,True
2385,20,3-5,ANON-002385-3878,True
2386,9,9-12,ANON-002386-8596,True
2387,10,9-12,ANON-002387-5640,True
2388,13,9-12,ANON-002388-2178,True
2389,11,3-5,ANON-002389-8688,True
2390,7,3-5,ANON-002390-4106,True
2391,1,K-2,ANON-002391-9203,True
2392,24,6-8,ANON-002392-9051,True
2393,13,9-12,ANON-002393-7465,True
2394,24,6-8,ANON-002394-7292,True
2395,16,6-8,ANON-002395-2167,True
2396,14,K-2,ANON-002396-3039,True
2397,13,3-5,ANON-002397-4182,True
2398,25,9-12,ANON-002398-5182,True
2399,25,6-8,ANON-002399-9349,True
2400,23,9-12,ANON-002400-7032,True
2401,23,K-2,ANON-002401-7313,True
2402,30,9-12,ANON-002402-5043,True
2403,8,9-12,ANON-002403-1565,True
2404,30,6-8,ANON-002404-1462,True
2405,23,3-5,ANON-002405-5281,True
2406,20,9-12,ANON-002406-3414,True
2407,9,3-5,ANON-002407-3644,True
2408,1,K-2,ANON-002408-2512,True
2409,21,9-12,ANON-002409-7515,True
2410,23,K-2,ANON-002410-9495,True
2411,30,3-5,ANON-002411-7929,True
2412,6,9-12,ANON-002412-5143,True
2413,23,6-8,ANON-002413-9202,True
2414,18,9-12,ANON-002414-6045,True
2415,24,9-12,ANON-002415-2456,True
2416,4,6-8,ANON-002416-3338,True
2417,9,3-5,ANON-002417-7520,True
2418,23,6-8,ANON-002418-1105,True
2419,6,9-12,ANON-002419-1025,True
2420,4,K-2,ANON-002420-7845,True
2421,17,9-12,ANON-002421-5724,True
2422,24,9-12,ANON-002422-3795,True
2423,6,6-8,ANON-002423-4053,True
2424,23,3-5,ANON-002424-4244,True
2425,16,3-5,ANON-002425-9234,True
2426,4,9-12,ANON-002426-4482,True
2427,6,3-5,ANON-002427-1966,True
2428,24,3-5,ANON-002428-4143,True
2429,9,9-12,ANON-002429-8220,True
2430,21,K-2,ANON-002430-3721,True
2431,3,6-8,ANON-002431-2404,True
2432,13,K-2,ANON-002432-5534,True
2433,3,6-8,ANON-002433-1486,True
2434,19,3-5,ANON-002434-8829,True
2435,16,K-2,ANON-002435-1155,True
2436,2,6-8,ANON-002436-1118,True
2437,22,K-2,ANON-002437-2586,True
2438,7,K-2,ANON-002438-7154,True
2439,20,6-8,ANON-002439-8961,True
2440,16,6-8,ANON-002440-8036,True
2441,11,6-8,ANON-002441-6620,True
2442,11,3-5,ANON-002442-6918,True
2443,22,9-12,ANON-002443-7200,True
2444,20,K-2,ANON-002444-6833,True
2445,28,6-8,ANON-002445-2641,True
2446,1,9-12,ANON-002446-7583,True
2447,24,3-5,ANON-002447-1420,True
2448,20,K-2,ANON-002448-9693,True
2449,9,3-5,ANON-002449-7036,True
2450,15,9-12,ANON-002450-9436,True
2451,14,3-5,ANON-002451-1051,True
2452,21,6-8,ANON-002452-1272,True
2453,21,6-8,ANON-002453-1749,True
2454,26,6-8,ANON-002454-8279,True
2455,8,9-12,ANON-002455-7556,True
2456,24,K-2,ANON-002456-6707,True
2457,14,9-12,ANON-002457-2645,True
2458,24,9-12,ANON-002458-5814,True
2459,20,3-5,ANON-002459-3345,True
2460,28,K-2,ANON-002460-3094,True
2461,16,K-2,ANON-002461-5937,True
2462,27,9-12,ANON-002462-3753,True
2463,29,9-12,ANON-002463-2895,True
2464,16,3-5,ANON-002464-4987,True
2465,7,3-5,ANON-002465-2465,True
2466,4,9-12,ANON-002466-1478,True
2467,6,6-8,ANON-002467-7283,True
2468,25,6-8,ANON-002468-4610,True
2469,24,6-8,ANON-002469-8803,True
2470,29,K-2,ANON-002470-3224,True
2471,30,9-12,ANON-002471-2481,True
2472,26,6-8,ANON-002472-4666,True
2473,30,K-2,ANON-002473-6623,True
2474,13,9-12,ANON-002474-8159,True
2475,26,3-5,ANON-002475-4662,True
2476,9,K-2,ANON-002476-5767,True
2477,3,K-2,ANON-002477-2460,True
2478,11,3-5,ANON-002478-2902,True
2479,19,6-8,ANON-002479-3087,True
2480,28,6-8,ANON-002480-7229,True
2481,19,K-2,ANON-002481-6092,True
2482,2,3-5,ANON-002482-7359,True
2483,14,6-8,ANON-002483-6980,True
2484,26,3-5,ANON-002484-9515,True
2485,22,3-5,ANON-002485-2746,True
2486,13,K-2,ANON-002486-9819,True
2487,28,9-12,ANON-002487-6176,True
2488,5,6-8,ANON-002488-4586,True
2489,16,9-12,ANON-002489-3415,True
2490,20,6-8,ANON-002490-3389,True
2491,24,K-2,ANON-002491-6245,True
2492,10,K-2,ANON-002492-5480,True
2493,28,9-12,ANON-002493-4534,True
2494,16,6-8,ANON-002494-7171,True
2495,2,6-8,ANON-002495-3501,True
2496,27,3-5,ANON-002496-4687,True
2497,23,K-2,ANON-002497-3933,True
2498,28,9-12,ANON-002498-7419,True
2499,10,3-5,ANON-002499-1353,True
2500,18,9-12,ANON-002500-6528,True
2501,14,9-12,ANON-002501-6706,True
2502,25,9-12,ANON-002502-7407,True
2503,3,6-8,ANON-002503-5626,True
2504,23,3-5,ANON-002504-9978,True
2505,13,K-2,ANON-002505-3144,True
2506,11,K-2,ANON-002506-5981,True
2507,15,3-5,ANON-002507-3253,True
2508,15,9-12,ANON-002508-5769,True
2509,29,3-5,ANON-002509-4436,True
2510,7,3-5,ANON-002510-1149,True
2511,12,K-2,ANON-002511-3418,True
2512,13,9-12,ANON-002512-3756,True
2513,30,K-2,ANON-002513-2573,True
2514,12,9-12,ANON-002514-3943,True
2515,2,K-2,ANON-002515-9444,True
2516,21,6-8,ANON-002516-8107,True
2517,5,9-12,ANON-002517-5014,True
2518,2,K-2,ANON-002518-4946,True
2519,13,9-12,ANON-002519-5959,True
2520,23,3-5,ANON-002520-7150,True
2521,25,K-2,ANON-002521-8596,True
2522,28,9-12,ANON-002522-5509,True
2523,21,9-12,ANON-002523-7018,True
2524,1,K-2,ANON-002524-2910,True
2525,3,K-2,ANON-002525-9015,True
2526,21,3-5,ANON-002526-1377,True
2527,19,9-12,ANON-002527-5484,True
2528,23,K-2,ANON-002528-3967,True
2529,13,9-12,ANON-002529-8105,True
2530,10,3-5,ANON-002530-2629,True
2531,11,K-2,ANON-002531-9806,True
2532,6,9-12,ANON-002532-1323,True
2533,13,9-12,ANON-002533-2047,True
2534,17,K-2,ANON-002534-4399,True
2535,22,K-2,ANON-002535-3960,True
2536,28,3-5,ANON-002536-1087,True
2537,18,9-12,ANON-002537-6149,True
2538,4,K-2,ANON-002538-3110,True
2539,19,3-5,ANON-002539-3641,True
2540,3,6-8,ANON-002540-1573,True
2541,3,K-2,ANON-002541-9292,True
2542,10,6-8,ANON-002542-9919,True
2543,6,9-12,ANON-002543-1001,True
2544,8,6-8,ANON-002544-1756,True
2545,17,6-8,ANON-002545-9750,True
2546,15,3-5,ANON-002546-9035,True
2547,23,6-8,ANON-002547-9563,True
2548,30,6-8,ANON-002548-9818,True
2549,17,3-5,ANON-002549-2622,True
2550,22,K-2,ANON-002550-4884,True
2551,2,3-5,ANON-002551-3321,True
2552,10,3-5,ANON-002552-3198,True
2553,20,3-5,ANON-002553-6882,True
2554,9,3-5,ANON-002554-7914,True
2555,3,6-8,ANON-002555-5270,True
2556,13,3-5,ANON-002556-7554,True
2557,15,K-2,ANON-002557-5164,True
2558,22,9-12,ANON-002558-3346,True
2559,18,3-5,ANON-002559-2156,True
2560,21,6-8,ANON-002560-4156,True
2561,23,6-8,ANON-002561-9379,True
2562,20,3-5,ANON-002562-7876,True
2563,27,3-5,ANON-002563-6183,True
2564,26,9-12,ANON-002564-7208,True
2565,1,3-5,ANON-002565-2270,True
2566,9,K-2,ANON-002566-9707,True
2567,4,9-12,ANON-002567-2080,True
2568,11,K-2,ANON-002568-6944,True
2569,30,6-8,ANON-002569-5476,True
2570,5,3-5,ANON-002570-5483,True
2571,1,K-2,ANON-002571-7179,True
2572,8,9-12,ANON-002572-2720,True
2573,26,K-2,ANON-002573-3879,True
2574,17,6-8,ANON-002574-9021,True
2575,4,6-8,ANON-002575-5620,True
2576,18,6-8,ANON-002576-2623,True
2577,29,K-2,ANON-002577-3797,True
2578,11,9-12,ANON-002578-3960,True
2579,12,9-12,ANON-002579-8812,True
2580,19,3-5,ANON-002580-5244,True
2581,1,3-5,ANON-002581-3070,True
2582,5,9-12,ANON-002582-5380,True
2583,2,6-8,ANON-002583-5081,True
2584,22,9-12,ANON-002584-8500,True
2585,6,9-12,ANON-002585-6799,True
2586,26,9-12,ANON-002586-9228,True
2587,10,6-8,ANON-002587-8008,True
2588,17,3-5,ANON-002588-6000,True
2589,21,K-2,ANON-002589-6007,True
2590,14,6-8,ANON-002590-2476,True
2591,21,K-2,ANON-002591-2256,True
2592,24,3-5,ANON-002592-2534,True
2593,6,K-2,ANON-002593-2385,True
2594,24,6-8,ANON-002594-9074,True
2595,26,K-2,ANON-002595-7946,True
2596,22,3-5,ANON-002596-8858,True
2597,16,K-2,ANON-002597-7643,True
2598,1,3-5,ANON-002598-1119,True
2599,23,9-12,ANON-002599-9754,True
2600,24,6-8,ANON-002600-5001,True
2601,24,K-2,ANON-002601-8350,True
2602,6,3-5,ANON-002602-3864,True
2603,3,6-8,ANON-002603-3184,True
2604,17,6-8,ANON-002604-1834,True
2605,14,9-12,ANON-002605-7211,True
2606,6,6-8,ANON-002606-2855,True
2607,11,3-5,ANON-002607-9832,True
2608,28,K-2,ANON-002608-5752,True
2609,10,9-12,ANON-002609-5809,True
2610,9,3-5,ANON-002610-1036,True
2611,24,9-12,ANON-002611-4562,True
2612,30,6-8,ANON-002612-9446,True
2613,27,K-2,ANON-002613-8586,True
2614,29,9-12,ANON-002614-1942,True
2615,12,K-2,ANON-002615-8542,True
2616,11,6-8,ANON-002616-6798,True
2617,4,K-2,ANON-002617-6729,True
2618,29,3-5,ANON-002618-7587,True
2619,12,K-2,ANON-002619-2660,True
2620,14,9-12,ANON-002620-4236,True
2621,3,3-5,ANON-002621-7729,True
2622,4,9-12,ANON-002622-1113,True
2623,5,6-8,ANON-002623-4704,True
2624,16,9-12,ANON-002624-7132,True
2625,10,6-8,ANON-002625-8017,True
2626,29,3-5,ANON-002626-9788,True
2627,26,6-8,ANON-002627-2780,True
2628,15,9-12,ANON-002628-3651,True
2629,5,6-8,ANON-002629-8110,True
2630,1,6-8,ANON-002630-4251,True
2631,4,3-5,ANON-002631-5667,True
2632,2,3-5,ANON-002632-7464,True
2633,14,6-8,ANON-002633-1517,True
2634,6,3-5,ANON-002634-8852,True
2635,22,6-8,ANON-002635-2946,True
2636,14,9-12,ANON-002636-9119,True
2637,26,3-5,ANON-002637-6322,True
2638,25,9-12,ANON-002638-9222,True
2639,24,9-12,ANON-002639-3153,True
2640,4,K-2,ANON-002640-1346,True
2641,5,3-5,ANON-002641-6638,True
2642,17,K-2,ANON-002642-4874,True
2643,2,6-8,ANON-002643-8039,True
2644,20,K-2,ANON-002644-8116,True
2645,16,6-8,ANON-002645-5623,True
2646,16,K-2,ANON-002646-8027,True
2647,8,3-5,ANON-002647-9376,True
2648,6,3-5,ANON-002648-5606,True
2649,25,K-2,ANON-002649-5317,True
2650,23,3-5,ANON-002650-8031,True
2651,7,9-12,ANON-002651-2688,True
2652,23,3-5,ANON-002652-4091,True
2653,28,3-5,ANON-002653-4758,True
2654,4,3-5,ANON-002654-7574,True
2655,2,6-8,ANON-002655-4148,True
2656,30,3-5,ANON-002656-7984,True
2657,1,3-5,ANON-002657-2489,True
2658,28,K-2,ANON-002658-7231,True
2659,14,6-8,ANON-002659-4791,True
2660,8,6-8,ANON-002660-7980,True
2661,16,K-2,ANON-002661-9353,True
2662,14,K-2,ANON-002662-5985,True
2663,4,6-8,ANON-002663-6956,True
2664,9,6-8,ANON-002664-7849,True
2665,8,6-8,ANON-002665-1779,True
2666,6,K-2,ANON-002666-1008,True
2667,2,6-8,ANON-002667-4473,True
2668,10,9-12,ANON-002668-5590,True
2669,30,K-2,ANON-002669-8059,True
2670,6,6-8,ANON-002670-9049,True
2671,12,6-8,ANON-002671-5986,True
2672,4,K-2,ANON-002672-1223,True
2673,22,3-5,ANON-002673-6426,True
2674,12,6-8,ANON-002674-9664,True
2675,20,6-8,ANON-002675-4903,True
2676,21,6-8,ANON-002676-4441,True
2677,19,9-12,ANON-002677-2429,True
2678,29,K-2,ANON-002678-3137,True
2679,21,K-2,ANON-002679-1672,True
2680,19,3-5,ANON-002680-4160,True
2681,23,9-12,ANON-002681-2616,True
2682,3,6-8,ANON-002682-5939,True
2683,24,9-12,ANON-002683-4309,True
2684,18,3-5,ANON-002684-1717,True
2685,5,3-5,ANON-002685-7851,True
2686,18,6-8,ANON-002686-6690,True
2687,29,6-8,ANON-002687-8347,True
2688,21,K-2,ANON-002688-8145,True
2689,3,9-12,ANON-002689-7864,True
2690,17,K-2,ANON-002690-3735,True
2691,20,6-8,ANON-002691-3112,True
2692,10,K-2,ANON-002692-1996,True
2693,26,3-5,ANON-002693-7512,True
2694,16,K-2,ANON-002694-3711,True
2695,15,9-12,ANON-002695-7393,True
2696,13,6-8,ANON-002696-4390,True
2697,6,K-2,ANON-002697-3621,True
2698,19,3-5,ANON-002698-1145,True
2699,29,9-12,ANON-002699-9254,True
2700,23,6-8,ANON-002700-5971,True
2701,28,3-5,ANON-002701-5855,True
2702,23,6-8,ANON-002702-2951,True
2703,6,3-5,ANON-002703-1747,True
2704,18,3-5,ANON-002704-5781,True
2705,2,3-5,ANON-002705-5550,True
2706,30,3-5,ANON-002706-5430,True
