audit_log_id,entity_type,entity_id,field_name,old_value,new_value,changed_by_user_id,changed_at
3558,support_request,1000760,current_status,In Progress,Resolved,82,2026-02-06 03:15:00
3559,support_request,1000760,current_status,Resolved,Closed,82,2026-02-07 03:15:00
3560,support_request,1000761,current_status,,New,2,2025-03-30 09:59:00
3561,support_request,1000761,current_status,New,Triaged,2,2025-03-31 00:59:00
3562,support_request,1000761,current_status,Triaged,Assigned,2,2025-03-31 09:59:00
3563,support_request,1000761,current_status,Assigned,In Progress,2,2025-03-31 18:59:00
3564,support_request,1000761,current_status,In Progress,Resolved,2,2025-03-31 17:59:00
3565,support_request,1000762,current_status,,New,70,2025-05-23 10:18:00
3566,support_request,1000762,current_status,New,Triaged,70,2025-05-23 16:18:00
3567,support_request,1000762,current_status,Triaged,Assigned,70,2025-05-24 22:18:00
3568,support_request,1000763,current_status,,New,270,2024-11-07 09:07:00
3569,support_request,1000763,current_status,New,Triaged,270,2024-11-08 00:07:00
3570,support_request,1000763,current_status,Triaged,Assigned,270,2024-11-08 05:07:00
3571,support_request,1000763,current_status,Assigned,In Progress,270,2024-11-09 03:07:00
3572,support_request,1000763,current_status,In Progress,Resolved,270,2024-11-09 09:07:00
3573,support_request,1000764,current_status,,New,10,2026-03-25 10:02:00
3574,support_request,1000764,current_status,New,Triaged,10,2026-03-25 21:02:00
3575,support_request,1000764,current_status,Triaged,Assigned,10,2026-03-25 18:02:00
3576,support_request,1000764,current_status,Assigned,In Progress,10,2026-03-26 19:02:00
3577,support_request,1000764,current_status,In Progress,Resolved,10,2026-03-26 06:02:00
3578,support_request,1000764,current_status,Resolved,Closed,10,2026-03-26 16:02:00
3579,support_request,1000765,current_status,,New,56,2024-09-26 10:39:00
3580,support_request,1000765,current_status,New,Triaged,56,2024-09-26 21:39:00
3581,support_request,1000765,current_status,Triaged,Assigned,56,2024-09-27 20:39:00
3582,support_request,1000765,current_status,Assigned,In Progress,56,2024-09-27 19:39:00
3583,support_request,1000765,current_status,In Progress,Pending Parent,56,2024-09-27 02:39:00
3584,support_request,1000766,current_status,,New,178,2024-09-27 15:38:00
3585,support_request,1000766,current_status,New,Triaged,178,2024-09-28 09:38:00
3586,support_request,1000766,current_status,Triaged,Assigned,178,2024-09-27 21:38:00
3587,support_request,1000766,current_status,Assigned,In Progress,178,2024-09-28 21:38:00
3588,support_request,1000767,current_status,,New,121,2025-05-19 13:13:00
3589,support_request,1000767,current_status,New,Triaged,121,2025-05-19 21:13:00
3590,support_request,1000767,current_status,Triaged,Assigned,121,2025-05-19 21:13:00
3591,support_request,1000767,current_status,Assigned,In Progress,121,2025-05-21 19:13:00
3592,support_request,1000767,current_status,In Progress,Pending Student,121,2025-05-21 17:13:00
3593,support_request,1000768,current_status,,New,177,2025-02-04 16:28:00
3594,support_request,1000768,current_status,New,Triaged,177,2025-02-04 21:28:00
3595,support_request,1000768,current_status,Triaged,Assigned,177,2025-02-05 00:28:00
3596,support_request,1000768,current_status,Assigned,In Progress,177,2025-02-06 19:28:00
3597,support_request,1000769,current_status,,New,31,2025-06-13 10:21:00
3598,support_request,1000769,current_status,New,Triaged,31,2025-06-13 14:21:00
3599,support_request,1000769,current_status,Triaged,Assigned,31,2025-06-14 02:21:00
3600,support_request,1000769,current_status,Assigned,In Progress,31,2025-06-14 07:21:00
3601,support_request,1000770,current_status,,New,134,2026-05-31 08:34:00
3602,support_request,1000770,current_status,New,Triaged,134,2026-05-31 20:34:00
3603,support_request,1000770,current_status,Triaged,Assigned,134,2026-06-01 16:34:00
3604,support_request,1000770,current_status,Assigned,In Progress,134,2026-06-01 20:34:00
3605,support_request,1000770,current_status,In Progress,Resolved,134,2026-06-02 08:34:00
3606,support_request,1000770,current_status,Resolved,Closed,134,2026-06-01 19:34:00
3607,support_request,1000771,current_status,,New,34,2024-10-10 11:16:00
3608,support_request,1000771,current_status,New,Triaged,34,2024-10-10 15:16:00
3609,support_request,1000771,current_status,Triaged,Assigned,34,2024-10-11 15:16:00
3610,support_request,1000771,current_status,Assigned,In Progress,34,2024-10-11 14:16:00
3611,support_request,1000772,current_status,,New,162,2025-09-10 09:43:00
3612,support_request,1000772,current_status,New,Triaged,162,2025-09-10 23:43:00
3613,support_request,1000772,current_status,Triaged,Assigned,162,2025-09-11 13:43:00
3614,support_request,1000772,current_status,Assigned,In Progress,162,2025-09-11 03:43:00
3615,support_request,1000772,current_status,In Progress,Pending Student,162,2025-09-10 21:43:00
3616,support_request,1000773,current_status,,New,31,2025-05-20 13:13:00
3617,support_request,1000773,current_status,New,Triaged,31,2025-05-20 17:13:00
3618,support_request,1000773,current_status,Triaged,Assigned,31,2025-05-21 01:13:00
3619,support_request,1000773,current_status,Assigned,In Progress,31,2025-05-21 07:13:00
3620,support_request,1000773,current_status,In Progress,Escalated,31,2025-05-22 01:13:00
3621,support_request,1000774,current_status,,New,151,2025-07-14 14:30:00
3622,support_request,1000774,current_status,New,Triaged,151,2025-07-15 06:30:00
3623,support_request,1000774,current_status,Triaged,Assigned,151,2025-07-15 04:30:00
3624,support_request,1000774,current_status,Assigned,In Progress,151,2025-07-16 14:30:00
3625,support_request,1000775,current_status,,New,28,2025-11-03 09:12:00
3626,support_request,1000775,current_status,New,Triaged,28,2025-11-03 20:12:00
3627,support_request,1000775,current_status,Triaged,Assigned,28,2025-11-03 23:12:00
3628,support_request,1000775,current_status,Assigned,In Progress,28,2025-11-05 00:12:00
3629,support_request,1000775,current_status,In Progress,Pending Parent,28,2025-11-06 09:12:00
3630,support_request,1000776,current_status,,New,248,2024-09-04 09:11:00
3631,support_request,1000776,current_status,New,Triaged,248,2024-09-04 12:11:00
3632,support_request,1000776,current_status,Triaged,Assigned,248,2024-09-04 23:11:00
3633,support_request,1000776,current_status,Assigned,In Progress,248,2024-09-05 06:11:00
3634,support_request,1000776,current_status,In Progress,Resolved,248,2024-09-05 17:11:00
3635,support_request,1000777,current_status,,New,53,2026-02-27 10:46:00
3636,support_request,1000777,current_status,New,Triaged,53,2026-02-28 00:46:00
3637,support_request,1000777,current_status,Triaged,Assigned,53,2026-02-27 20:46:00
3638,support_request,1000777,current_status,Assigned,In Progress,53,2026-02-27 16:46:00
3639,support_request,1000777,current_status,In Progress,Resolved,53,2026-03-02 02:46:00
3640,support_request,1000778,current_status,,New,23,2024-12-28 08:17:00
3641,support_request,1000778,current_status,New,Triaged,23,2024-12-28 18:17:00
3642,support_request,1000778,current_status,Triaged,Assigned,23,2024-12-29 20:17:00
3643,support_request,1000778,current_status,Assigned,In Progress,23,2024-12-29 02:17:00
3644,support_request,1000778,current_status,In Progress,Escalated,23,2024-12-31 04:17:00
3645,support_request,1000779,current_status,,New,114,2025-08-26 08:23:00
3646,support_request,1000779,current_status,New,Triaged,114,2025-08-26 10:23:00
3647,support_request,1000779,current_status,Triaged,Assigned,114,2025-08-27 14:23:00
3648,support_request,1000780,current_status,,New,150,2025-02-28 12:59:00
3649,support_request,1000780,current_status,New,Triaged,150,2025-02-28 18:59:00
3650,support_request,1000780,current_status,Triaged,Assigned,150,2025-03-01 06:59:00
3651,support_request,1000780,current_status,Assigned,In Progress,150,2025-03-01 18:59:00
3652,support_request,1000781,current_status,,New,76,2026-03-23 15:40:00
3653,support_request,1000781,current_status,New,Triaged,76,2026-03-23 21:40:00
3654,support_request,1000781,current_status,Triaged,Assigned,76,2026-03-24 23:40:00
3655,support_request,1000781,current_status,Assigned,In Progress,76,2026-03-25 03:40:00
3656,support_request,1000782,current_status,,New,76,2025-06-30 16:40:00
3657,support_request,1000782,current_status,New,Triaged,76,2025-06-30 18:40:00
3658,support_request,1000782,current_status,Triaged,Assigned,76,2025-07-01 16:40:00
3659,support_request,1000782,current_status,Assigned,In Progress,76,2025-07-01 04:40:00
3660,support_request,1000782,current_status,In Progress,Resolved,76,2025-07-03 04:40:00
3661,support_request,1000782,current_status,Resolved,Closed,76,2025-07-01 17:40:00
3662,support_request,1000783,current_status,,New,19,2026-01-26 10:35:00
3663,support_request,1000783,current_status,New,Triaged,19,2026-01-26 23:35:00
3664,support_request,1000783,current_status,Triaged,Assigned,19,2026-01-27 14:35:00
3665,support_request,1000783,current_status,Assigned,In Progress,19,2026-01-27 10:35:00
3666,support_request,1000783,current_status,In Progress,Resolved,19,2026-01-29 10:35:00
3667,support_request,1000783,current_status,Resolved,Closed,19,2026-01-28 07:35:00
3668,support_request,1000784,current_status,,New,189,2025-03-17 11:30:00
3669,support_request,1000784,current_status,New,Triaged,189,2025-03-18 00:30:00
3670,support_request,1000784,current_status,Triaged,Assigned,189,2025-03-18 21:30:00
3671,support_request,1000784,current_status,Assigned,In Progress,189,2025-03-18 02:30:00
3672,support_request,1000784,current_status,In Progress,Pending Student,189,2025-03-17 19:30:00
3673,support_request,1000785,current_status,,New,98,2025-07-03 16:48:00
3674,support_request,1000785,current_status,New,Triaged,98,2025-07-04 02:48:00
3675,support_request,1000785,current_status,Triaged,Assigned,98,2025-07-04 04:48:00
3676,support_request,1000785,current_status,Assigned,In Progress,98,2025-07-04 04:48:00
3677,support_request,1000785,current_status,In Progress,Resolved,98,2025-07-04 00:48:00
3678,support_request,1000786,current_status,,New,108,2025-05-13 15:52:00
3679,support_request,1000786,current_status,New,Triaged,108,2025-05-14 09:52:00
3680,support_request,1000786,current_status,Triaged,Assigned,108,2025-05-13 23:52:00
3681,support_request,1000786,current_status,Assigned,In Progress,108,2025-05-14 00:52:00
3682,support_request,1000786,current_status,In Progress,Resolved,108,2025-05-16 07:52:00
3683,support_request,1000786,current_status,Resolved,Closed,108,2025-05-15 17:52:00
3684,support_request,1000787,current_status,,New,177,2026-05-13 14:31:00
3685,support_request,1000787,current_status,New,Triaged,177,2026-05-13 17:31:00
3686,support_request,1000787,current_status,Triaged,Assigned,177,2026-05-14 00:31:00
3687,support_request,1000788,current_status,,New,77,2026-06-11 12:24:00
3688,support_request,1000788,current_status,New,Triaged,77,2026-06-11 18:24:00
3689,support_request,1000788,current_status,Triaged,Assigned,77,2026-06-11 20:24:00
3690,support_request,1000789,current_status,,New,17,2025-11-27 13:08:00
3691,support_request,1000789,current_status,New,Triaged,17,2025-11-28 00:08:00
3692,support_request,1000789,current_status,Triaged,Assigned,17,2025-11-27 19:08:00
3693,support_request,1000790,current_status,,New,265,2025-08-19 16:42:00
3694,support_request,1000790,current_status,New,Triaged,265,2025-08-20 01:42:00
3695,support_request,1000790,current_status,Triaged,Assigned,265,2025-08-20 22:42:00
3696,support_request,1000790,current_status,Assigned,In Progress,265,2025-08-20 13:42:00
3697,support_request,1000790,current_status,In Progress,Escalated,265,2025-08-21 00:42:00
3698,support_request,1000791,current_status,,New,257,2025-01-30 13:25:00
3699,support_request,1000791,current_status,New,Triaged,257,2025-01-31 06:25:00
3700,support_request,1000791,current_status,Triaged,Assigned,257,2025-01-31 09:25:00
3701,support_request,1000791,current_status,Assigned,In Progress,257,2025-02-01 16:25:00
3702,support_request,1000792,current_status,,New,3,2026-05-26 09:49:00
3703,support_request,1000792,current_status,New,Triaged,3,2026-05-27 00:49:00
3704,support_request,1000792,current_status,Triaged,Assigned,3,2026-05-26 19:49:00
3705,support_request,1000792,current_status,Assigned,In Progress,3,2026-05-27 15:49:00
3706,support_request,1000792,current_status,In Progress,Resolved,3,2026-05-28 21:49:00
3707,support_request,1000793,current_status,,New,16,2024-12-24 11:57:00
3708,support_request,1000793,current_status,New,Triaged,16,2024-12-24 23:57:00
3709,support_request,1000793,current_status,Triaged,Assigned,16,2024-12-24 23:57:00
3710,support_request,1000793,current_status,Assigned,In Progress,16,2024-12-24 23:57:00
3711,support_request,1000793,current_status,In Progress,Resolved,16,2024-12-24 19:57:00
3712,support_request,1000794,current_status,,New,131,2025-10-08 13:17:00
3713,support_request,1000794,current_status,New,Triaged,131,2025-10-08 15:17:00
3714,support_request,1000794,current_status,Triaged,Assigned,131,2025-10-09 19:17:00
3715,support_request,1000795,current_status,,New,123,2025-12-24 16:37:00
3716,support_request,1000795,current_status,New,Triaged,123,2025-12-24 21:37:00
3717,support_request,1000795,current_status,Triaged,Assigned,123,2025-12-24 22:37:00
3718,support_request,1000795,current_status,Assigned,In Progress,123,2025-12-24 22:37:00
3719,support_request,1000796,current_status,,New,46,2025-12-29 14:28:00
3720,support_request,1000796,current_status,New,Triaged,46,2025-12-30 02:28:00
3721,support_request,1000796,current_status,Triaged,Assigned,46,2025-12-30 08:28:00
3722,support_request,1000796,current_status,Assigned,In Progress,46,2025-12-30 05:28:00
3723,support_request,1000796,current_status,In Progress,Resolved,46,2025-12-30 06:28:00
3724,support_request,1000797,current_status,,New,182,2026-06-07 12:56:00
3725,support_request,1000797,current_status,New,Triaged,182,2026-06-07 17:56:00
3726,support_request,1000797,current_status,Triaged,Assigned,182,2026-06-07 22:56:00
3727,support_request,1000798,current_status,,New,166,2025-04-24 12:32:00
3728,support_request,1000798,current_status,New,Triaged,166,2025-04-24 19:32:00
3729,support_request,1000798,current_status,Triaged,Assigned,166,2025-04-25 10:32:00
3730,support_request,1000798,current_status,Assigned,In Progress,166,2025-04-25 09:32:00
3731,support_request,1000798,current_status,In Progress,Resolved,166,2025-04-25 16:32:00
3732,support_request,1000799,current_status,,New,11,2025-10-06 16:18:00
3733,support_request,1000799,current_status,New,Triaged,11,2025-10-06 20:18:00
3734,support_request,1000799,current_status,Triaged,Assigned,11,2025-10-07 22:18:00
3735,support_request,1000799,current_status,Assigned,In Progress,11,2025-10-08 13:18:00
3736,support_request,1000799,current_status,In Progress,Resolved,11,2025-10-09 04:18:00
3737,support_request,1000800,current_status,,New,213,2025-09-23 10:58:00
3738,support_request,1000800,current_status,New,Triaged,213,2025-09-23 23:58:00
3739,support_request,1000800,current_status,Triaged,Assigned,213,2025-09-24 16:58:00
3740,support_request,1000800,current_status,Assigned,In Progress,213,2025-09-25 04:58:00
3741,support_request,1000800,current_status,In Progress,Resolved,213,2025-09-25 22:58:00
3742,support_request,1000801,current_status,,New,145,2025-09-18 08:26:00
3743,support_request,1000801,current_status,New,Triaged,145,2025-09-18 22:26:00
3744,support_request,1000801,current_status,Triaged,Assigned,145,2025-09-18 18:26:00
3745,support_request,1000801,current_status,Assigned,In Progress,145,2025-09-19 23:26:00
3746,support_request,1000801,current_status,In Progress,Pending Parent,145,2025-09-19 00:26:00
3747,support_request,1000802,current_status,,New,99,2025-10-23 11:22:00
3748,support_request,1000802,current_status,New,Triaged,99,2025-10-23 16:22:00
3749,support_request,1000802,current_status,Triaged,Assigned,99,2025-10-24 23:22:00
3750,support_request,1000802,current_status,Assigned,In Progress,99,2025-10-24 14:22:00
3751,support_request,1000802,current_status,In Progress,Resolved,99,2025-10-25 03:22:00
3752,support_request,1000802,current_status,Resolved,Closed,99,2025-10-25 08:22:00
3753,support_request,1000803,current_status,,New,70,2025-10-23 11:15:00
3754,support_request,1000803,current_status,New,Triaged,70,2025-10-23 15:15:00
3755,support_request,1000803,current_status,Triaged,Assigned,70,2025-10-24 03:15:00
3756,support_request,1000803,current_status,Assigned,In Progress,70,2025-10-25 11:15:00
3757,support_request,1000803,current_status,In Progress,Resolved,70,2025-10-24 15:15:00
3758,support_request,1000804,current_status,,New,264,2026-05-16 13:22:00
3759,support_request,1000804,current_status,New,Triaged,264,2026-05-16 23:22:00
3760,support_request,1000804,current_status,Triaged,Assigned,264,2026-05-17 11:22:00
3761,support_request,1000804,current_status,Assigned,In Progress,264,2026-05-17 10:22:00
3762,support_request,1000804,current_status,In Progress,Resolved,264,2026-05-18 05:22:00
3763,support_request,1000805,current_status,,New,30,2025-06-19 08:37:00
3764,support_request,1000805,current_status,New,Triaged,30,2025-06-19 13:37:00
3765,support_request,1000805,current_status,Triaged,Assigned,30,2025-06-20 20:37:00
3766,support_request,1000805,current_status,Assigned,In Progress,30,2025-06-19 20:37:00
3767,support_request,1000806,current_status,,New,42,2024-09-12 14:07:00
3768,support_request,1000806,current_status,New,Triaged,42,2024-09-12 17:07:00
3769,support_request,1000806,current_status,Triaged,Assigned,42,2024-09-14 02:07:00
3770,support_request,1000806,current_status,Assigned,In Progress,42,2024-09-13 23:07:00
3771,support_request,1000807,current_status,,New,56,2025-04-22 09:56:00
3772,support_request,1000807,current_status,New,Triaged,56,2025-04-22 12:56:00
3773,support_request,1000807,current_status,Triaged,Assigned,56,2025-04-22 23:56:00
3774,support_request,1000807,current_status,Assigned,In Progress,56,2025-04-22 21:56:00
3775,support_request,1000807,current_status,In Progress,Resolved,56,2025-04-24 17:56:00
3776,support_request,1000808,current_status,,New,13,2025-06-24 13:52:00
3777,support_request,1000808,current_status,New,Triaged,13,2025-06-24 18:52:00
3778,support_request,1000808,current_status,Triaged,Assigned,13,2025-06-25 05:52:00
3779,support_request,1000808,current_status,Assigned,In Progress,13,2025-06-26 04:52:00
3780,support_request,1000808,current_status,In Progress,Pending Student,13,2025-06-25 21:52:00
3781,support_request,1000809,current_status,,New,220,2025-03-14 15:25:00
3782,support_request,1000809,current_status,New,Triaged,220,2025-03-15 04:25:00
3783,support_request,1000809,current_status,Triaged,Assigned,220,2025-03-15 21:25:00
3784,support_request,1000809,current_status,Assigned,In Progress,220,2025-03-15 03:25:00
3785,support_request,1000809,current_status,In Progress,Resolved,220,2025-03-16 23:25:00
3786,support_request,1000810,current_status,,New,249,2024-10-25 09:56:00
3787,support_request,1000810,current_status,New,Triaged,249,2024-10-25 17:56:00
3788,support_request,1000810,current_status,Triaged,Assigned,249,2024-10-26 07:56:00
3789,support_request,1000810,current_status,Assigned,In Progress,249,2024-10-25 15:56:00
3790,support_request,1000810,current_status,In Progress,Resolved,249,2024-10-25 21:56:00
3791,support_request,1000811,current_status,,New,214,2025-08-09 10:28:00
3792,support_request,1000811,current_status,New,Triaged,214,2025-08-09 17:28:00
3793,support_request,1000811,current_status,Triaged,Assigned,214,2025-08-10 08:28:00
3794,support_request,1000811,current_status,Assigned,In Progress,214,2025-08-11 16:28:00
3795,support_request,1000811,current_status,In Progress,Resolved,214,2025-08-12 06:28:00
3796,support_request,1000812,current_status,,New,116,2026-04-16 11:41:00
3797,support_request,1000812,current_status,New,Triaged,116,2026-04-17 03:41:00
3798,support_request,1000812,current_status,Triaged,Assigned,116,2026-04-16 19:41:00
3799,support_request,1000812,current_status,Assigned,In Progress,116,2026-04-18 11:41:00
3800,support_request,1000812,current_status,In Progress,Resolved,116,2026-04-17 03:41:00
3801,support_request,1000813,current_status,,New,73,2025-11-19 09:40:00
3802,support_request,1000813,current_status,New,Triaged,73,2025-11-19 11:40:00
3803,support_request,1000813,current_status,Triaged,Assigned,73,2025-11-20 01:40:00
3804,support_request,1000813,current_status,Assigned,In Progress,73,2025-11-20 18:40:00
3805,support_request,1000813,current_status,In Progress,Resolved,73,2025-11-20 17:40:00
3806,support_request,1000813,current_status,Resolved,Closed,73,2025-11-23 03:40:00
3807,support_request,1000814,current_status,,New,227,2026-03-24 11:58:00
3808,support_request,1000814,current_status,New,Triaged,227,2026-03-24 18:58:00
3809,support_request,1000814,current_status,Triaged,Assigned,227,2026-03-24 17:58:00
3810,support_request,1000814,current_status,Assigned,In Progress,227,2026-03-25 02:58:00
3811,support_request,1000814,current_status,In Progress,Resolved,227,2026-03-25 19:58:00
3812,support_request,1000814,current_status,Resolved,Closed,227,2026-03-28 05:58:00
3813,support_request,1000815,current_status,,New,154,2026-03-25 09:35:00
3814,support_request,1000815,current_status,New,Triaged,154,2026-03-25 13:35:00
3815,support_request,1000815,current_status,Triaged,Assigned,154,2026-03-26 07:35:00
3816,support_request,1000816,current_status,,New,123,2025-08-03 14:03:00
3817,support_request,1000816,current_status,New,Triaged,123,2025-08-04 07:03:00
3818,support_request,1000816,current_status,Triaged,Assigned,123,2025-08-05 00:03:00
3819,support_request,1000816,current_status,Assigned,In Progress,123,2025-08-04 23:03:00
3820,support_request,1000816,current_status,In Progress,Pending Student,123,2025-08-04 18:03:00
3821,support_request,1000817,current_status,,New,129,2025-11-12 15:07:00
3822,support_request,1000817,current_status,New,Triaged,129,2025-11-12 19:07:00
3823,support_request,1000817,current_status,Triaged,Assigned,129,2025-11-13 17:07:00
3824,support_request,1000817,current_status,Assigned,In Progress,129,2025-11-13 12:07:00
3825,support_request,1000817,current_status,In Progress,Resolved,129,2025-11-14 19:07:00
3826,support_request,1000817,current_status,Resolved,Closed,129,2025-11-14 12:07:00
3827,support_request,1000818,current_status,,New,98,2026-06-23 13:15:00
3828,support_request,1000818,current_status,New,Triaged,98,2026-06-23 22:15:00
3829,support_request,1000818,current_status,Triaged,Assigned,98,2026-06-24 21:15:00
3830,support_request,1000818,current_status,Assigned,In Progress,98,2026-06-24 13:15:00
3831,support_request,1000818,current_status,In Progress,Resolved,98,2026-06-25 13:15:00
3832,support_request,1000818,current_status,Resolved,Closed,98,2026-06-26 11:15:00
3833,support_request,1000819,current_status,,New,130,2025-10-05 10:13:00
3834,support_request,1000819,current_status,New,Triaged,130,2025-10-06 01:13:00
3835,support_request,1000819,current_status,Triaged,Assigned,130,2025-10-05 22:13:00
3836,support_request,1000819,current_status,Assigned,In Progress,130,2025-10-07 07:13:00
3837,support_request,1000819,current_status,In Progress,Resolved,130,2025-10-06 18:13:00
3838,support_request,1000819,current_status,Resolved,Closed,130,2025-10-05 20:13:00
3839,support_request,1000820,current_status,,New,141,2025-07-08 11:02:00
3840,support_request,1000820,current_status,New,Triaged,141,2025-07-08 22:02:00
3841,support_request,1000820,current_status,Triaged,Assigned,141,2025-07-09 11:02:00
3842,support_request,1000820,current_status,Assigned,In Progress,141,2025-07-09 11:02:00
3843,support_request,1000820,current_status,In Progress,Resolved,141,2025-07-10 15:02:00
3844,support_request,1000820,current_status,Resolved,Closed,141,2025-07-09 17:02:00
3845,support_request,1000821,current_status,,New,4,2025-09-02 15:18:00
3846,support_request,1000821,current_status,New,Triaged,4,2025-09-03 06:18:00
3847,support_request,1000821,current_status,Triaged,Assigned,4,2025-09-04 03:18:00
3848,support_request,1000821,current_status,Assigned,In Progress,4,2025-09-03 18:18:00
3849,support_request,1000821,current_status,In Progress,Resolved,4,2025-09-04 03:18:00
3850,support_request,1000821,current_status,Resolved,Closed,4,2025-09-03 16:18:00
3851,support_request,1000822,current_status,,New,95,2024-12-12 14:18:00
3852,support_request,1000822,current_status,New,Triaged,95,2024-12-13 03:18:00
3853,support_request,1000822,current_status,Triaged,Assigned,95,2024-12-12 18:18:00
3854,support_request,1000823,current_status,,New,40,2025-11-06 15:28:00
3855,support_request,1000823,current_status,New,Triaged,40,2025-11-07 02:28:00
3856,support_request,1000823,current_status,Triaged,Assigned,40,2025-11-06 21:28:00
3857,support_request,1000824,current_status,,New,160,2025-10-26 08:22:00
3858,support_request,1000824,current_status,New,Triaged,160,2025-10-26 19:22:00
3859,support_request,1000824,current_status,Triaged,Assigned,160,2025-10-27 16:22:00
3860,support_request,1000824,current_status,Assigned,In Progress,160,2025-10-27 02:22:00
3861,support_request,1000824,current_status,In Progress,Resolved,160,2025-10-27 20:22:00
3862,support_request,1000825,current_status,,New,68,2025-01-05 13:57:00
3863,support_request,1000825,current_status,New,Triaged,68,2025-01-05 18:57:00
3864,support_request,1000825,current_status,Triaged,Assigned,68,2025-01-06 13:57:00
3865,support_request,1000825,current_status,Assigned,In Progress,68,2025-01-06 22:57:00
3866,support_request,1000826,current_status,,New,25,2025-05-10 14:12:00
3867,support_request,1000826,current_status,New,Triaged,25,2025-05-10 18:12:00
3868,support_request,1000826,current_status,Triaged,Assigned,25,2025-05-11 14:12:00
3869,support_request,1000826,current_status,Assigned,In Progress,25,2025-05-12 14:12:00
3870,support_request,1000826,current_status,In Progress,Resolved,25,2025-05-13 06:12:00
3871,support_request,1000827,current_status,,New,140,2026-06-28 10:27:00
3872,support_request,1000827,current_status,New,Triaged,140,2026-06-28 20:27:00
3873,support_request,1000827,current_status,Triaged,Assigned,140,2026-06-28 14:27:00
3874,support_request,1000828,current_status,,New,150,2025-12-22 09:02:00
3875,support_request,1000828,current_status,New,Triaged,150,2025-12-22 22:02:00
3876,support_request,1000828,current_status,Triaged,Assigned,150,2025-12-23 15:02:00
3877,support_request,1000828,current_status,Assigned,In Progress,150,2025-12-23 03:02:00
3878,support_request,1000829,current_status,,New,142,2024-10-15 16:40:00
3879,support_request,1000829,current_status,New,Triaged,142,2024-10-16 01:40:00
3880,support_request,1000829,current_status,Triaged,Assigned,142,2024-10-16 16:40:00
3881,support_request,1000829,current_status,Assigned,In Progress,142,2024-10-17 01:40:00
3882,support_request,1000829,current_status,In Progress,Resolved,142,2024-10-18 00:40:00
3883,support_request,1000830,current_status,,New,98,2025-12-01 13:04:00
3884,support_request,1000830,current_status,New,Triaged,98,2025-12-01 18:04:00
3885,support_request,1000830,current_status,Triaged,Assigned,98,2025-12-02 15:04:00
3886,support_request,1000830,current_status,Assigned,In Progress,98,2025-12-03 10:04:00
3887,support_request,1000831,current_status,,New,167,2025-12-23 11:11:00
3888,support_request,1000831,current_status,New,Triaged,167,2025-12-23 20:11:00
3889,support_request,1000831,current_status,Triaged,Assigned,167,2025-12-24 05:11:00
3890,support_request,1000831,current_status,Assigned,In Progress,167,2025-12-25 05:11:00
3891,support_request,1000831,current_status,In Progress,Resolved,167,2025-12-24 07:11:00
3892,support_request,1000832,current_status,,New,116,2026-02-20 09:34:00
3893,support_request,1000832,current_status,New,Triaged,116,2026-02-20 13:34:00
3894,support_request,1000832,current_status,Triaged,Assigned,116,2026-02-20 23:34:00
3895,support_request,1000832,current_status,Assigned,In Progress,116,2026-02-20 18:34:00
3896,support_request,1000833,current_status,,New,151,2025-05-30 14:52:00
3897,support_request,1000833,current_status,New,Triaged,151,2025-05-30 23:52:00
3898,support_request,1000833,current_status,Triaged,Assigned,151,2025-05-31 14:52:00
3899,support_request,1000834,current_status,,New,220,2026-05-22 09:11:00
3900,support_request,1000834,current_status,New,Triaged,220,2026-05-22 20:11:00
3901,support_request,1000834,current_status,Triaged,Assigned,220,2026-05-22 13:11:00
3902,support_request,1000834,current_status,Assigned,In Progress,220,2026-05-22 21:11:00
3903,support_request,1000834,current_status,In Progress,Resolved,220,2026-05-23 05:11:00
3904,support_request,1000835,current_status,,New,34,2025-06-22 11:48:00
3905,support_request,1000835,current_status,New,Triaged,34,2025-06-23 05:48:00
3906,support_request,1000835,current_status,Triaged,Assigned,34,2025-06-22 19:48:00
3907,support_request,1000836,current_status,,New,19,2025-02-18 15:41:00
3908,support_request,1000836,current_status,New,Triaged,19,2025-02-18 22:41:00
3909,support_request,1000836,current_status,Triaged,Assigned,19,2025-02-19 23:41:00
3910,support_request,1000836,current_status,Assigned,In Progress,19,2025-02-18 21:41:00
3911,support_request,1000837,current_status,,New,24,2025-03-17 09:46:00
3912,support_request,1000837,current_status,New,Triaged,24,2025-03-18 00:46:00
3913,support_request,1000837,current_status,Triaged,Assigned,24,2025-03-18 07:46:00
3914,support_request,1000837,current_status,Assigned,In Progress,24,2025-03-18 09:46:00
3915,support_request,1000838,current_status,,New,178,2024-09-14 14:44:00
3916,support_request,1000838,current_status,New,Triaged,178,2024-09-14 21:44:00
3917,support_request,1000838,current_status,Triaged,Assigned,178,2024-09-15 10:44:00
3918,support_request,1000838,current_status,Assigned,In Progress,178,2024-09-16 08:44:00
3919,support_request,1000838,current_status,In Progress,Resolved,178,2024-09-16 10:44:00
3920,support_request,1000839,current_status,,New,125,2026-02-20 10:50:00
3921,support_request,1000839,current_status,New,Triaged,125,2026-02-20 22:50:00
3922,support_request,1000839,current_status,Triaged,Assigned,125,2026-02-20 16:50:00
3923,support_request,1000839,current_status,Assigned,In Progress,125,2026-02-22 13:50:00
3924,support_request,1000839,current_status,In Progress,Resolved,125,2026-02-21 14:50:00
3925,support_request,1000839,current_status,Resolved,Closed,125,2026-02-21 11:50:00
