intervention_id,request_id,intervention_type,intervention_date,recorded_by_user_id
1883,1005767,Resource referral,2026-06-11,11
1884,1005771,Counselor meeting,2024-09-14,249
1885,1005773,Administrative review,2025-07-30,219
1886,1005775,Resource referral,2026-04-06,212
1887,1005776,Resource referral,2025-10-31,41
1888,1005782,Administrative review,2025-12-10,54
1889,1005783,Parent outreach,2025-01-07,69
1890,1005791,Peer mediation,2026-04-22,196
1891,1005794,Administrative review,2025-12-02,134
1892,1005795,Peer mediation,2025-10-28,106
1893,1005796,Administrative review,2025-05-03,114
1894,1005797,Counselor meeting,2025-01-30,129
1895,1005799,Parent outreach,2025-08-15,143
1896,1005802,Resource referral,2025-12-30,210
1897,1005809,Parent outreach,2025-02-22,248
1898,1005813,Peer mediation,2025-07-14,237
1899,1005816,Counselor meeting,2025-06-24,57
1900,1005817,Administrative review,2025-04-02,55
1901,1005818,Counselor meeting,2025-05-05,150
1902,1005820,Administrative review,2025-07-13,75
1903,1005822,Counselor meeting,2025-04-18,21
1904,1005823,Resource referral,2026-04-10,124
1905,1005825,Administrative review,2024-12-29,116
1906,1005827,Parent outreach,2025-10-24,124
1907,1005828,Peer mediation,2025-12-06,32
1908,1005833,Administrative review,2025-07-01,108
1909,1005838,Peer mediation,2025-02-16,169
1910,1005845,Resource referral,2024-10-29,63
1911,1005848,Administrative review,2026-02-23,86
1912,1005851,Resource referral,2024-10-21,174
1913,1005857,Resource referral,2025-11-28,20
1914,1005860,Resource referral,2025-11-05,20
1915,1005866,Administrative review,2026-04-15,138
1916,1005868,Peer mediation,2024-12-18,152
1917,1005869,Peer mediation,2025-09-27,56
1918,1005870,Resource referral,2025-04-07,94
1919,1005872,Resource referral,2025-07-25,83
1920,1005874,Administrative review,2026-04-27,197
1921,1005884,Administrative review,2026-01-04,13
1922,1005888,Counselor meeting,2025-06-20,67
1923,1005889,Resource referral,2024-12-27,220
1924,1005891,Administrative review,2024-10-18,216
1925,1005892,Peer mediation,2024-10-08,98
1926,1005893,Counselor meeting,2025-03-20,98
1927,1005895,Counselor meeting,2024-11-05,182
1928,1005897,Parent outreach,2025-04-03,175
1929,1005906,Administrative review,2025-05-09,148
1930,1005907,Resource referral,2026-06-21,172
1931,1005919,Administrative review,2026-06-09,71
1932,1005920,Counselor meeting,2026-02-03,162
1933,1005922,Administrative review,2025-07-17,131
1934,1005923,Administrative review,2025-10-08,196
1935,1005928,Administrative review,2025-04-09,147
1936,1005936,Administrative review,2024-11-18,139
1937,1005943,Administrative review,2026-04-07,85
1938,1005945,Parent outreach,2025-03-05,272
1939,1005955,Peer mediation,2024-09-19,82
1940,1005961,Administrative review,2025-12-04,152
1941,1005965,Administrative review,2026-04-22,39
1942,1005968,Counselor meeting,2026-02-13,249
1943,1005969,Peer mediation,2024-11-27,138
1944,1005974,Counselor meeting,2026-05-26,134
1945,1005978,Resource referral,2025-07-16,48
1946,1005979,Administrative review,2026-06-21,167
1947,1005981,Parent outreach,2025-05-04,130
1948,1005983,Parent outreach,2026-07-12,213
1949,1005992,Peer mediation,2025-03-21,226
1950,1005993,Administrative review,2025-10-31,67
1951,1005994,Administrative review,2026-01-06,28
1952,1005995,Peer mediation,2024-11-09,159
1953,1005996,Counselor meeting,2025-11-29,130
1954,1005998,Resource referral,2025-10-02,148
1955,1006001,Administrative review,2025-02-25,56
1956,1006007,Parent outreach,2026-03-31,154
1957,1006015,Administrative review,2025-03-06,92
1958,1006016,Resource referral,2024-12-17,193
1959,1006018,Parent outreach,2026-07-02,150
1960,1006021,Peer mediation,2025-04-02,164
1961,1006022,Parent outreach,2025-04-23,2
1962,1006024,Counselor meeting,2025-06-24,133
1963,1006025,Resource referral,2026-02-27,23
1964,1006031,Administrative review,2026-04-13,2
1965,1006032,Parent outreach,2025-03-31,100
1966,1006036,Resource referral,2024-11-05,90
1967,1006038,Counselor meeting,2026-06-25,227
1968,1006039,Parent outreach,2025-10-21,36
1969,1006040,Parent outreach,2024-08-21,137
1970,1006042,Parent outreach,2025-05-13,95
1971,1006043,Parent outreach,2025-08-20,106
1972,1006044,Administrative review,2026-03-22,9
1973,1006045,Parent outreach,2024-12-05,134
1974,1006047,Parent outreach,2025-10-16,15
1975,1006048,Administrative review,2025-07-31,155
1976,1006049,Resource referral,2025-08-14,165
1977,1006050,Parent outreach,2025-06-17,61
1978,1006054,Peer mediation,2024-09-04,155
1979,1006058,Resource referral,2025-03-21,58
1980,1006059,Parent outreach,2024-09-23,153
1981,1006060,Administrative review,2025-04-30,146
1982,1006066,Peer mediation,2025-10-25,91
1983,1006067,Administrative review,2025-04-15,142
1984,1006070,Administrative review,2025-07-19,150
1985,1006071,Administrative review,2026-03-29,179
1986,1006081,Parent outreach,2025-12-08,91
1987,1006084,Parent outreach,2026-03-05,90
1988,1006085,Administrative review,2025-10-26,24
1989,1006086,Peer mediation,2025-01-20,63
1990,1006088,Administrative review,2025-02-20,159
1991,1006092,Administrative review,2025-12-12,1
1992,1006096,Peer mediation,2026-02-07,218
1993,1006106,Parent outreach,2026-06-03,260
1994,1006108,Administrative review,2025-02-25,108
1995,1006111,Counselor meeting,2025-11-21,51
1996,1006119,Counselor meeting,2025-06-04,46
1997,1006120,Resource referral,2026-03-16,212
1998,1006126,Counselor meeting,2025-02-18,82
1999,1006127,Resource referral,2026-04-04,41
2000,1006134,Resource referral,2026-01-20,179
2001,1006138,Counselor meeting,2024-11-19,174
2002,1006140,Resource referral,2025-04-10,49
2003,1006141,Peer mediation,2025-02-17,79
2004,1006145,Peer mediation,2025-03-12,75
2005,1006148,Parent outreach,2026-06-10,10
2006,1006151,Parent outreach,2025-04-12,113
2007,1006168,Resource referral,2025-04-13,29
2008,1006169,Resource referral,2025-06-22,27
2009,1006172,Administrative review,2025-03-04,61
2010,1006173,Parent outreach,2025-04-05,98
2011,1006174,Administrative review,2025-08-28,148
2012,1006186,Peer mediation,2026-05-06,38
2013,1006187,Administrative review,2024-10-07,27
2014,1006195,Counselor meeting,2026-05-27,123
2015,1006196,Counselor meeting,2025-03-07,176
2016,1006200,Peer mediation,2024-12-30,44
2017,1006202,Administrative review,2024-09-20,64
2018,1006206,Peer mediation,2025-02-09,93
2019,1006211,Parent outreach,2025-04-05,39
2020,1006212,Parent outreach,2024-12-04,10
2021,1006213,Resource referral,2025-04-11,122
2022,1006218,Peer mediation,2026-07-09,239
2023,1006220,Resource referral,2025-06-27,212
2024,1006223,Administrative review,2025-11-26,97
2025,1006225,Resource referral,2025-08-24,146
2026,1006226,Parent outreach,2025-07-27,90
2027,1006228,Parent outreach,2025-09-21,49
2028,1006229,Administrative review,2025-12-03,114
2029,1006231,Administrative review,2026-01-22,167
2030,1006235,Peer mediation,2025-06-01,1
2031,1006237,Resource referral,2025-04-15,114
2032,1006238,Peer mediation,2026-02-09,32
2033,1006241,Administrative review,2025-08-06,20
2034,1006245,Resource referral,2025-01-28,83
2035,1006246,Administrative review,2026-06-30,163
2036,1006249,Administrative review,2026-07-05,184
2037,1006254,Parent outreach,2024-12-15,245
2038,1006255,Administrative review,2025-09-16,159
2039,1006257,Resource referral,2025-06-12,73
2040,1006262,Peer mediation,2025-09-06,144
2041,1006263,Counselor meeting,2025-10-21,216
2042,1006264,Peer mediation,2025-06-12,152
2043,1006265,Counselor meeting,2025-07-09,125
2044,1006269,Peer mediation,2024-11-23,15
2045,1006273,Administrative review,2026-07-02,252
2046,1006276,Counselor meeting,2026-06-28,97
2047,1006277,Peer mediation,2025-06-22,113
2048,1006282,Counselor meeting,2024-09-12,155
2049,1006284,Resource referral,2025-05-27,123
2050,1006286,Peer mediation,2026-07-15,51
2051,1006294,Peer mediation,2025-07-27,18
2052,1006296,Counselor meeting,2025-03-15,157
2053,1006299,Counselor meeting,2025-05-17,94
2054,1006306,Administrative review,2024-12-07,160
2055,1006321,Parent outreach,2025-11-25,165
2056,1006327,Parent outreach,2024-11-13,174
2057,1006331,Peer mediation,2025-02-02,112
2058,1006337,Administrative review,2025-05-16,71
2059,1006339,Counselor meeting,2025-08-30,135
2060,1006343,Resource referral,2025-08-22,172
2061,1006345,Peer mediation,2026-04-13,91
2062,1006350,Resource referral,2025-09-28,9
2063,1006352,Peer mediation,2024-11-20,21
2064,1006356,Parent outreach,2026-02-09,162
2065,1006357,Administrative review,2024-12-11,130
2066,1006359,Administrative review,2026-04-07,110
2067,1006365,Peer mediation,2024-08-27,4
2068,1006367,Peer mediation,2025-04-10,26
2069,1006368,Resource referral,2025-04-10,103
2070,1006371,Administrative review,2025-02-14,9
2071,1006380,Peer mediation,2026-02-23,30
2072,1006381,Parent outreach,2025-05-05,179
2073,1006383,Administrative review,2025-09-06,160
2074,1006386,Counselor meeting,2026-03-20,172
2075,1006388,Counselor meeting,2024-12-14,13
2076,1006389,Parent outreach,2025-09-28,32
2077,1006390,Resource referral,2026-02-16,227
2078,1006392,Administrative review,2026-06-16,22
2079,1006394,Parent outreach,2025-09-02,121
2080,1006399,Administrative review,2025-03-02,63
2081,1006401,Counselor meeting,2025-07-22,41
2082,1006404,Parent outreach,2025-05-08,136
2083,1006405,Counselor meeting,2025-10-14,65
2084,1006408,Counselor meeting,2024-10-16,159
2085,1006411,Parent outreach,2025-05-17,151
2086,1006413,Resource referral,2025-11-10,255
2087,1006415,Peer mediation,2025-06-09,184
2088,1006417,Parent outreach,2024-10-13,34
2089,1006418,Peer mediation,2025-06-11,50
2090,1006420,Parent outreach,2026-06-28,10
2091,1006421,Counselor meeting,2025-11-27,25
2092,1006422,Resource referral,2024-09-13,132
2093,1006425,Resource referral,2025-12-08,170
2094,1006427,Peer mediation,2025-03-01,98
2095,1006428,Parent outreach,2025-05-09,129
2096,1006433,Resource referral,2024-12-31,107
2097,1006436,Resource referral,2025-03-17,122
2098,1006450,Peer mediation,2025-06-01,52
2099,1006456,Administrative review,2025-12-18,101
2100,1006458,Parent outreach,2026-02-02,264
2101,1006460,Parent outreach,2024-11-26,95
2102,1006465,Resource referral,2025-03-23,12
2103,1006470,Peer mediation,2025-02-16,74
2104,1006472,Resource referral,2026-01-19,218
2105,1006473,Counselor meeting,2025-06-17,173
2106,1006474,Parent outreach,2024-10-24,122
2107,1006477,Counselor meeting,2025-07-08,119
2108,1006480,Administrative review,2025-01-14,53
2109,1006481,Resource referral,2024-12-19,132
2110,1006482,Resource referral,2025-07-05,163
2111,1006483,Counselor meeting,2025-01-12,43
2112,1006484,Parent outreach,2025-01-06,113
2113,1006494,Administrative review,2025-10-11,14
2114,1006495,Counselor meeting,2025-03-29,138
2115,1006497,Parent outreach,2025-12-26,35
2116,1006501,Administrative review,2025-03-27,31
2117,1006505,Resource referral,2025-08-25,123
2118,1006507,Parent outreach,2026-02-05,184
2119,1006513,Parent outreach,2025-03-23,260
2120,1006514,Parent outreach,2024-09-24,129
2121,1006515,Resource referral,2026-03-17,90
2122,1006516,Counselor meeting,2026-05-14,35
2123,1006520,Counselor meeting,2026-05-01,143
2124,1006522,Parent outreach,2025-04-20,171
2125,1006525,Resource referral,2025-12-15,74
2126,1006527,Peer mediation,2025-04-17,46
2127,1006528,Counselor meeting,2025-06-27,60
2128,1006529,Parent outreach,2025-09-04,216
2129,1006530,Counselor meeting,2025-10-19,58
2130,1006533,Resource referral,2025-04-01,94
2131,1006540,Parent outreach,2024-11-17,252
2132,1006550,Parent outreach,2026-01-13,46
2133,1006556,Resource referral,2026-02-05,16
2134,1006562,Parent outreach,2025-08-23,123
2135,1006563,Counselor meeting,2024-10-09,18
2136,1006565,Resource referral,2025-05-16,83
2137,1006567,Peer mediation,2024-08-29,54
2138,1006568,Parent outreach,2025-06-10,221
2139,1006569,Peer mediation,2024-08-23,34
2140,1006570,Parent outreach,2026-07-03,48
2141,1006581,Parent outreach,2025-05-04,100
2142,1006586,Counselor meeting,2024-12-17,257
2143,1006593,Peer mediation,2025-04-30,248
2144,1006602,Counselor meeting,2025-05-24,58
2145,1006605,Counselor meeting,2025-12-11,51
2146,1006606,Counselor meeting,2025-05-20,130
2147,1006609,Administrative review,2026-02-21,146
2148,1006612,Parent outreach,2026-06-15,43
2149,1006623,Administrative review,2026-01-27,16
2150,1006624,Administrative review,2025-04-21,66
2151,1006630,Administrative review,2025-05-05,71
2152,1006632,Resource referral,2025-01-09,245
2153,1006633,Administrative review,2025-08-25,73
2154,1006638,Parent outreach,2026-01-17,99
2155,1006640,Peer mediation,2024-09-21,157
2156,1006641,Counselor meeting,2025-12-08,117
2157,1006643,Resource referral,2025-04-23,22
2158,1006646,Counselor meeting,2025-05-02,104
2159,1006647,Counselor meeting,2025-12-12,196
2160,1006649,Administrative review,2025-12-17,227
2161,1006656,Parent outreach,2025-04-01,34
2162,1006657,Counselor meeting,2026-02-19,196
2163,1006658,Parent outreach,2025-06-23,48
2164,1006660,Counselor meeting,2024-10-24,154
2165,1006663,Resource referral,2024-11-22,114
2166,1006664,Parent outreach,2025-02-08,12
2167,1006666,Counselor meeting,2026-03-09,54
2168,1006668,Counselor meeting,2025-08-15,207
2169,1006678,Resource referral,2024-10-23,179
2170,1006679,Parent outreach,2025-02-28,73
2171,1006682,Parent outreach,2026-05-18,22
2172,1006683,Parent outreach,2025-09-16,271
2173,1006687,Administrative review,2024-12-09,109
2174,1006688,Counselor meeting,2025-08-10,207
2175,1006689,Counselor meeting,2025-03-06,38
2176,1006693,Administrative review,2024-11-22,76
2177,1006698,Administrative review,2026-06-11,95
2178,1006699,Parent outreach,2026-01-27,157
2179,1006700,Peer mediation,2026-03-27,239
2180,1006701,Counselor meeting,2024-11-24,1
2181,1006703,Parent outreach,2024-12-17,255
2182,1006705,Parent outreach,2025-09-08,151
2183,1006710,Counselor meeting,2024-08-20,103
2184,1006714,Administrative review,2025-08-08,212
2185,1006716,Administrative review,2024-09-27,147
2186,1006718,Counselor meeting,2026-06-20,37
2187,1006719,Counselor meeting,2025-03-06,126
2188,1006723,Resource referral,2025-06-14,137
2189,1006726,Counselor meeting,2025-12-24,189
2190,1006727,Parent outreach,2025-08-26,4
2191,1006728,Resource referral,2026-05-19,163
2192,1006730,Resource referral,2024-10-25,154
2193,1006731,Parent outreach,2025-01-06,189
2194,1006734,Counselor meeting,2025-05-03,213
2195,1006740,Parent outreach,2025-05-09,56
2196,1006741,Peer mediation,2025-03-17,179
2197,1006743,Resource referral,2025-07-18,213
2198,1006744,Parent outreach,2025-11-24,43
2199,1006750,Administrative review,2025-09-26,67
2200,1006751,Peer mediation,2025-09-30,65
2201,1006752,Parent outreach,2025-08-11,164
2202,1006754,Resource referral,2024-12-21,105
2203,1006755,Peer mediation,2025-11-18,20
2204,1006756,Parent outreach,2024-12-22,48
2205,1006757,Counselor meeting,2025-06-26,249
2206,1006758,Parent outreach,2026-04-14,28
2207,1006767,Counselor meeting,2026-03-04,265
2208,1006768,Resource referral,2024-11-14,147
2209,1006770,Parent outreach,2025-10-17,175
2210,1006771,Administrative review,2026-06-18,69
2211,1006776,Resource referral,2026-06-23,25
2212,1006777,Peer mediation,2026-04-13,257
2213,1006781,Parent outreach,2024-10-31,131
2214,1006785,Parent outreach,2025-07-19,100
2215,1006786,Peer mediation,2024-09-22,10
2216,1006789,Peer mediation,2025-03-15,48
2217,1006792,Administrative review,2025-02-18,214
2218,1006793,Parent outreach,2026-03-18,179
2219,1006795,Administrative review,2025-09-21,6
2220,1006803,Peer mediation,2025-04-22,19
2221,1006805,Peer mediation,2025-08-31,226
2222,1006806,Counselor meeting,2025-05-04,227
2223,1006808,Counselor meeting,2025-01-14,257
2224,1006812,Parent outreach,2025-11-21,208
2225,1006813,Parent outreach,2025-06-24,148
2226,1006814,Administrative review,2025-02-20,134
2227,1006820,Peer mediation,2025-03-27,96
2228,1006824,Parent outreach,2025-07-16,49
2229,1006826,Peer mediation,2024-09-14,82
2230,1006829,Parent outreach,2025-08-18,121
2231,1006835,Resource referral,2025-10-10,272
2232,1006836,Administrative review,2025-08-16,56
2233,1006849,Resource referral,2025-04-03,90
2234,1006854,Counselor meeting,2025-09-01,175
2235,1006859,Parent outreach,2025-04-17,111
2236,1006866,Counselor meeting,2025-09-07,45
2237,1006867,Parent outreach,2025-11-24,15
2238,1006872,Resource referral,2025-01-29,193
2239,1006874,Resource referral,2025-04-01,156
2240,1006879,Parent outreach,2026-04-08,166
2241,1006894,Peer mediation,2026-03-02,159
2242,1006898,Administrative review,2024-11-28,119
2243,1006899,Administrative review,2025-09-11,159
2244,1006902,Resource referral,2026-03-29,110
2245,1006906,Counselor meeting,2025-04-11,162
2246,1006908,Peer mediation,2025-06-10,133
2247,1006915,Peer mediation,2025-10-21,14
2248,1006918,Administrative review,2025-02-05,96
2249,1006920,Counselor meeting,2025-09-18,103
2250,1006923,Administrative review,2025-05-24,252
2251,1006926,Peer mediation,2025-08-06,151
2252,1006927,Parent outreach,2026-06-27,237
2253,1006932,Administrative review,2024-12-29,63
2254,1006934,Peer mediation,2025-09-08,252
2255,1006935,Counselor meeting,2025-10-23,237
2256,1006937,Parent outreach,2026-07-02,7
2257,1006938,Counselor meeting,2026-03-14,83
2258,1006941,Resource referral,2026-01-26,249
2259,1006942,Resource referral,2025-05-18,44
2260,1006943,Peer mediation,2024-09-22,139
2261,1006944,Counselor meeting,2024-09-27,16
2262,1006945,Administrative review,2025-04-02,96
2263,1006946,Resource referral,2025-04-21,182
2264,1006948,Resource referral,2025-01-21,184
2265,1006950,Administrative review,2025-10-13,105
2266,1006955,Administrative review,2025-04-06,122
2267,1006956,Resource referral,2026-02-25,120
2268,1006957,Resource referral,2024-10-13,272
2269,1006960,Peer mediation,2026-03-27,249
2270,1006961,Administrative review,2024-11-27,132
2271,1006969,Peer mediation,2025-04-24,197
2272,1006971,Resource referral,2025-04-16,85
2273,1006973,Peer mediation,2025-10-16,55
2274,1006976,Peer mediation,2026-04-24,170
2275,1006978,Parent outreach,2026-01-05,164
2276,1006979,Administrative review,2024-11-08,74
2277,1006980,Counselor meeting,2025-10-17,87
2278,1006981,Administrative review,2026-03-27,86
2279,1006985,Resource referral,2025-11-16,152
2280,1006986,Peer mediation,2024-10-06,207
2281,1006989,Counselor meeting,2026-06-19,178
2282,1006994,Administrative review,2024-12-15,117
2283,1006995,Parent outreach,2024-11-30,245
2284,1006996,Peer mediation,2025-02-10,141
2285,1006998,Counselor meeting,2025-06-20,112
2286,1007004,Administrative review,2025-05-17,141
2287,1007005,Counselor meeting,2026-01-17,126
2288,1007008,Administrative review,2024-11-28,252
2289,1007009,Parent outreach,2025-09-15,10
2290,1007012,Administrative review,2024-11-18,48
2291,1007014,Peer mediation,2025-10-21,159
2292,1007016,Peer mediation,2025-01-23,169
2293,1007018,Peer mediation,2025-03-27,152
2294,1007021,Counselor meeting,2025-10-10,65
2295,1007022,Administrative review,2025-07-29,171
2296,1007025,Resource referral,2025-07-19,35
2297,1007026,Resource referral,2025-02-22,91
2298,1007030,Parent outreach,2026-06-28,255
2299,1007031,Resource referral,2026-06-24,9
2300,1007032,Resource referral,2025-03-10,176
2301,1007033,Parent outreach,2025-05-27,265
2302,1007035,Resource referral,2025-02-04,56
2303,1007037,Counselor meeting,2025-11-12,186
2304,1007038,Parent outreach,2024-11-30,144
2305,1007051,Resource referral,2026-01-23,29
2306,1007053,Administrative review,2026-02-12,54
2307,1007055,Counselor meeting,2025-08-09,75
2308,1007057,Resource referral,2025-02-23,248
2309,1007059,Counselor meeting,2026-01-15,270
2310,1007061,Peer mediation,2026-05-30,265
2311,1007063,Counselor meeting,2025-10-02,165
2312,1007064,Resource referral,2025-10-06,25
2313,1007066,Peer mediation,2024-12-28,2
2314,1007067,Administrative review,2025-06-21,86
2315,1007071,Counselor meeting,2025-05-20,37
2316,1007075,Administrative review,2024-11-25,75
2317,1007088,Administrative review,2026-05-10,219
2318,1007092,Parent outreach,2024-12-01,196
2319,1007095,Counselor meeting,2025-02-17,87
2320,1007097,Peer mediation,2026-06-15,3
2321,1007098,Administrative review,2025-01-01,101
2322,1007099,Peer mediation,2025-11-23,89
2323,1007100,Counselor meeting,2025-10-31,18
2324,1007106,Parent outreach,2026-01-19,30
2325,1007107,Parent outreach,2024-10-26,67
2326,1007111,Counselor meeting,2025-12-09,105
2327,1007112,Counselor meeting,2025-12-13,154
2328,1007117,Peer mediation,2025-03-21,72
2329,1007119,Administrative review,2026-02-04,164
2330,1007126,Counselor meeting,2026-01-19,257
2331,1007127,Counselor meeting,2024-10-01,12
2332,1007128,Administrative review,2026-06-21,75
2333,1007130,Resource referral,2025-09-16,89
2334,1007131,Administrative review,2025-12-08,144
2335,1007132,Resource referral,2025-06-18,181
2336,1007133,Resource referral,2025-06-03,62
2337,1007139,Counselor meeting,2024-12-23,108
2338,1007140,Resource referral,2025-04-16,271
2339,1007142,Counselor meeting,2026-02-22,154
2340,1007143,Parent outreach,2026-02-04,268
2341,1007144,Administrative review,2026-05-07,272
2342,1007147,Resource referral,2026-03-13,74
2343,1007149,Resource referral,2024-12-10,149
2344,1007150,Resource referral,2024-09-24,107
2345,1007152,Administrative review,2026-03-06,95
2346,1007154,Parent outreach,2025-06-02,80
2347,1007156,Parent outreach,2025-07-18,9
2348,1007157,Peer mediation,2026-04-15,55
2349,1007163,Administrative review,2025-08-04,120
2350,1007164,Parent outreach,2026-03-03,67
2351,1007165,Resource referral,2024-12-27,156
2352,1007167,Counselor meeting,2026-05-30,255
2353,1007169,Parent outreach,2026-06-14,150
2354,1007172,Parent outreach,2024-09-04,179
2355,1007174,Administrative review,2025-08-02,104
2356,1007176,Administrative review,2026-02-05,110
2357,1007178,Parent outreach,2024-09-08,151
2358,1007181,Peer mediation,2025-02-12,151
2359,1007182,Administrative review,2025-05-16,142
2360,1007185,Parent outreach,2025-11-26,29
2361,1007187,Resource referral,2025-07-13,270
2362,1007188,Administrative review,2025-08-14,12
2363,1007192,Administrative review,2025-06-11,133
2364,1007196,Peer mediation,2026-04-19,128
2365,1007201,Parent outreach,2025-05-15,58
2366,1007203,Administrative review,2025-03-26,141
2367,1007204,Counselor meeting,2026-03-02,51
2368,1007211,Resource referral,2026-01-15,210
2369,1007213,Resource referral,2025-11-15,215
2370,1007215,Administrative review,2026-07-10,187
2371,1007217,Peer mediation,2025-01-07,101
2372,1007218,Administrative review,2026-06-13,66
2373,1007221,Administrative review,2025-09-02,108
2374,1007222,Counselor meeting,2026-07-13,122
2375,1007230,Administrative review,2024-10-09,112
2376,1007232,Peer mediation,2026-06-06,265
2377,1007234,Resource referral,2026-04-19,124
2378,1007235,Counselor meeting,2024-10-18,66
2379,1007240,Counselor meeting,2025-03-04,54
2380,1007242,Resource referral,2026-02-06,140
2381,1007252,Resource referral,2026-06-05,109
2382,1007256,Parent outreach,2025-10-31,169
2383,1007257,Resource referral,2025-12-17,187
2384,1007258,Administrative review,2025-06-06,10
2385,1007260,Administrative review,2026-02-14,105
2386,1007262,Peer mediation,2026-03-02,237
2387,1007265,Peer mediation,2024-09-22,122
2388,1007272,Peer mediation,2026-02-08,123
2389,1007273,Parent outreach,2025-05-26,30
2390,1007275,Peer mediation,2025-04-11,141
2391,1007276,Counselor meeting,2024-09-23,75
2392,1007277,Parent outreach,2024-12-16,22
2393,1007279,Counselor meeting,2025-06-17,1
2394,1007282,Peer mediation,2026-07-14,177
2395,1007283,Administrative review,2025-08-30,255
2396,1007287,Administrative review,2024-11-07,255
2397,1007289,Peer mediation,2026-02-05,130
2398,1007290,Counselor meeting,2025-04-07,136
2399,1007293,Parent outreach,2024-11-09,82
2400,1007295,Counselor meeting,2025-08-18,193
2401,1007297,Resource referral,2026-03-21,155
2402,1007301,Peer mediation,2026-05-21,165
2403,1007305,Counselor meeting,2025-07-17,75
2404,1007307,Resource referral,2024-11-27,17
2405,1007310,Administrative review,2026-03-08,219
2406,1007313,Peer mediation,2025-06-10,168
2407,1007320,Peer mediation,2026-06-14,184
2408,1007326,Parent outreach,2024-09-12,117
2409,1007332,Resource referral,2025-04-07,208
2410,1007337,Administrative review,2026-05-20,131
2411,1007339,Resource referral,2025-02-09,101
2412,1007340,Administrative review,2024-09-13,88
2413,1007343,Resource referral,2026-06-05,143
2414,1007350,Resource referral,2025-08-25,105
2415,1007352,Parent outreach,2025-04-27,257
2416,1007354,Peer mediation,2024-12-05,75
2417,1007355,Resource referral,2025-04-28,12
2418,1007363,Resource referral,2024-08-22,45
2419,1007366,Peer mediation,2024-10-22,52
2420,1007368,Counselor meeting,2024-10-29,114
2421,1007375,Peer mediation,2025-02-14,133
2422,1007378,Peer mediation,2025-07-07,142
2423,1007380,Peer mediation,2025-11-12,95
2424,1007383,Resource referral,2024-11-25,193
2425,1007384,Peer mediation,2024-12-02,189
2426,1007387,Counselor meeting,2025-09-29,179
2427,1007394,Resource referral,2025-07-28,175
2428,1007396,Counselor meeting,2025-05-21,5
2429,1007399,Resource referral,2026-06-26,150
2430,1007403,Resource referral,2024-10-12,113
2431,1007405,Administrative review,2025-04-05,258
2432,1007408,Peer mediation,2025-07-23,106
2433,1007410,Resource referral,2025-09-21,11
2434,1007414,Counselor meeting,2025-06-29,25
2435,1007417,Counselor meeting,2025-08-27,140
2436,1007421,Peer mediation,2025-03-16,72
2437,1007424,Parent outreach,2026-03-16,130
2438,1007425,Peer mediation,2024-10-26,139
2439,1007433,Resource referral,2026-03-02,142
2440,1007434,Administrative review,2025-07-19,65
2441,1007435,Parent outreach,2024-10-03,214
2442,1007448,Administrative review,2025-07-11,252
2443,1007449,Administrative review,2026-06-28,6
2444,1007451,Peer mediation,2024-09-13,245
2445,1007452,Counselor meeting,2026-03-20,121
2446,1007454,Counselor meeting,2026-03-03,100
2447,1007455,Parent outreach,2026-04-25,75
2448,1007456,Administrative review,2025-01-21,75
2449,1007460,Counselor meeting,2025-05-01,13
2450,1007463,Resource referral,2025-09-26,122
2451,1007464,Administrative review,2026-02-25,227
2452,1007470,Parent outreach,2026-07-06,150
2453,1007473,Parent outreach,2025-03-28,79
2454,1007475,Counselor meeting,2025-11-29,184
2455,1007477,Resource referral,2025-02-19,51
2456,1007482,Resource referral,2025-08-21,148
2457,1007486,Counselor meeting,2025-06-17,33
2458,1007487,Counselor meeting,2026-07-11,133
2459,1007489,Peer mediation,2026-07-06,221
2460,1007490,Resource referral,2026-04-10,207
2461,1007493,Peer mediation,2025-05-23,15
2462,1007495,Counselor meeting,2025-03-20,186
2463,1007505,Peer mediation,2025-09-15,14
2464,1007506,Parent outreach,2025-04-22,144
2465,1007514,Administrative review,2025-07-08,110
2466,1007517,Peer mediation,2025-10-04,186
2467,1007520,Resource referral,2025-03-01,94
2468,1007522,Resource referral,2026-04-09,184
2469,1007523,Administrative review,2024-09-29,102
2470,1007524,Administrative review,2026-06-28,127
2471,1007537,Parent outreach,2026-05-24,138
2472,1007538,Administrative review,2025-10-09,129
2473,1007542,Parent outreach,2025-04-16,158
2474,1007549,Administrative review,2025-01-15,170
2475,1007560,Peer mediation,2025-05-16,101
2476,1007564,Counselor meeting,2026-07-11,193
2477,1007565,Administrative review,2025-05-02,162
2478,1007569,Resource referral,2024-09-24,166
2479,1007570,Administrative review,2024-10-26,31
2480,1007573,Administrative review,2025-02-05,168
2481,1007574,Peer mediation,2025-04-04,31
2482,1007575,Peer mediation,2024-08-30,237
2483,1007576,Resource referral,2025-04-03,271
2484,1007578,Counselor meeting,2026-04-25,122
2485,1007581,Administrative review,2025-07-20,104
2486,1007582,Parent outreach,2025-11-15,154
2487,1007584,Administrative review,2026-06-16,178
2488,1007590,Administrative review,2026-05-17,153
2489,1007592,Peer mediation,2025-02-11,133
2490,1007594,Counselor meeting,2025-05-20,100
2491,1007597,Parent outreach,2024-12-15,107
2492,1007598,Counselor meeting,2025-06-24,21
2493,1007604,Administrative review,2025-05-16,163
2494,1007605,Resource referral,2024-10-12,221
2495,1007607,Counselor meeting,2024-09-16,239
