assignment_id,request_id,assigned_user_id,assigned_at,unassigned_at,assignment_reason
3641,1003641,170,2024-09-07 10:44:00,,manual reassignment
3642,1003642,178,2025-10-23 15:45:00,,category match
3643,1003643,121,2026-02-19 23:04:00,,category match
3644,1003644,1,2025-08-09 14:09:00,,category match
3645,1003645,180,2025-07-11 18:24:00,2025-07-27 14:24:00,category match
3646,1003646,61,2025-07-18 02:41:00,,school assignment
3647,1003647,258,2025-02-23 12:21:00,,school assignment
3648,1003648,60,2025-04-27 11:51:00,,category match
3649,1003649,85,2025-12-14 18:20:00,,school assignment
3650,1003650,61,2026-01-05 13:14:00,,school assignment
3651,1003651,69,2025-04-18 03:41:00,,capacity based
3652,1003652,212,2026-04-02 05:12:00,,category match
3653,1003653,260,2025-10-18 08:54:00,,category match
3654,1003654,170,2025-01-09 17:08:00,,school assignment
3655,1003655,109,2025-06-01 17:08:00,,category match
3656,1003656,92,2025-11-09 23:37:00,,school assignment
3657,1003657,15,2025-07-04 19:20:00,,category match
3658,1003658,248,2025-12-16 06:20:00,,school assignment
3659,1003659,142,2024-11-08 11:34:00,,manual reassignment
3660,1003660,115,2024-12-23 07:00:00,,category match
3661,1003661,193,2024-09-11 04:41:00,,capacity based
3662,1003662,59,2025-10-02 18:50:00,,capacity based
3663,1003663,24,2024-10-18 02:51:00,,school assignment
3664,1003664,120,2024-08-23 06:40:00,,capacity based
3665,1003665,63,2025-08-18 07:06:00,2025-09-13 17:06:00,category match
3666,1003666,207,2026-06-09 16:08:00,,category match
3667,1003667,181,2024-12-05 15:42:00,,category match
3668,1003668,17,2025-09-19 22:39:00,,manual reassignment
3669,1003669,19,2025-12-30 22:40:00,,school assignment
3670,1003670,14,2024-08-21 16:43:00,,capacity based
3671,1003671,164,2025-09-04 12:29:00,,category match
3672,1003672,37,2026-05-09 16:23:00,,school assignment
3673,1003673,70,2025-01-21 03:27:00,,school assignment
3674,1003674,170,2025-08-14 14:44:00,,school assignment
3675,1003675,141,2026-04-18 17:00:00,,manual reassignment
3676,1003676,264,2024-12-23 05:18:00,,manual reassignment
3677,1003677,162,2026-06-14 03:41:00,,category match
3678,1003678,14,2026-03-13 19:48:00,,school assignment
3679,1003679,193,2025-07-29 18:20:00,,manual reassignment
3680,1003680,85,2026-01-01 03:33:00,,capacity based
3681,1003681,135,2024-08-29 13:37:00,,capacity based
3682,1003682,67,2025-10-12 02:59:00,,manual reassignment
3683,1003683,3,2026-06-03 17:07:00,,school assignment
3684,1003684,248,2026-03-07 18:48:00,2026-03-27 12:48:00,school assignment
3685,1003685,153,2026-03-07 05:04:00,,category match
3686,1003686,1,2025-07-20 19:50:00,,capacity based
3687,1003687,216,2025-12-03 22:49:00,2026-01-01 12:49:00,capacity based
3688,1003688,80,2025-10-15 14:54:00,,category match
3689,1003689,110,2026-02-08 10:11:00,,manual reassignment
3690,1003690,56,2025-01-14 08:41:00,,manual reassignment
3691,1003691,91,2025-08-15 00:29:00,,manual reassignment
3692,1003692,153,2026-06-01 13:06:00,2026-06-15 18:06:00,manual reassignment
3693,1003693,152,2025-07-01 20:00:00,2025-07-09 14:00:00,manual reassignment
3694,1003694,97,2025-01-18 07:37:00,,manual reassignment
3695,1003695,169,2025-03-23 15:58:00,,category match
3696,1003696,20,2025-05-19 13:40:00,,manual reassignment
3697,1003697,32,2026-03-24 11:10:00,,capacity based
3698,1003698,141,2024-09-26 01:50:00,,school assignment
3699,1003699,104,2026-01-19 14:28:00,,school assignment
3700,1003700,219,2025-01-22 10:44:00,,capacity based
3701,1003701,163,2024-11-29 23:46:00,,manual reassignment
3702,1003702,86,2026-02-04 19:35:00,2026-02-16 14:35:00,manual reassignment
3703,1003703,105,2026-02-18 20:45:00,,manual reassignment
3704,1003704,62,2025-09-12 21:25:00,,manual reassignment
3705,1003705,52,2024-11-30 02:32:00,,manual reassignment
3706,1003706,12,2025-10-06 11:34:00,,school assignment
3707,1003707,69,2025-02-13 23:42:00,,capacity based
3708,1003708,16,2025-07-21 08:19:00,,category match
3709,1003709,36,2025-01-24 12:30:00,,school assignment
3710,1003710,175,2025-02-11 04:51:00,,school assignment
3711,1003711,20,2026-02-25 22:02:00,,category match
3712,1003712,1,2024-08-24 00:08:00,,capacity based
3713,1003713,57,2025-07-02 03:35:00,,school assignment
3714,1003714,171,2026-06-24 17:29:00,2026-07-22 11:29:00,manual reassignment
3715,1003715,147,2025-08-01 00:28:00,,capacity based
3716,1003716,116,2025-06-07 11:12:00,,capacity based
3717,1003717,54,2024-11-19 11:47:00,,category match
3718,1003718,97,2025-04-20 20:53:00,,manual reassignment
3719,1003719,151,2025-10-21 08:55:00,2025-11-18 17:55:00,manual reassignment
3720,1003720,81,2025-11-22 04:06:00,,capacity based
3721,1003721,127,2024-12-04 18:18:00,,capacity based
3722,1003722,158,2026-06-14 13:16:00,,category match
3723,1003723,16,2024-12-26 18:16:00,2025-01-13 15:16:00,school assignment
3724,1003724,65,2026-02-25 17:22:00,,school assignment
3725,1003725,70,2025-07-22 18:54:00,,manual reassignment
3726,1003726,13,2025-04-13 17:59:00,2025-05-07 16:59:00,category match
3727,1003727,46,2025-05-16 00:41:00,,capacity based
3728,1003728,215,2025-05-13 05:08:00,2025-06-04 18:08:00,manual reassignment
3729,1003729,18,2026-04-10 06:03:00,2026-05-07 18:03:00,school assignment
3730,1003730,127,2026-05-24 11:57:00,,capacity based
3731,1003731,148,2026-05-30 02:50:00,,manual reassignment
3732,1003732,115,2025-01-30 22:09:00,2025-02-13 09:09:00,capacity based
3733,1003733,177,2026-06-20 00:47:00,,manual reassignment
3734,1003734,147,2026-06-04 02:45:00,,school assignment
3735,1003735,107,2025-03-27 15:42:00,,category match
3736,1003736,96,2024-09-10 06:22:00,2024-10-06 16:22:00,category match
3737,1003737,115,2025-11-25 04:20:00,,capacity based
3738,1003738,121,2025-02-07 00:23:00,,category match
3739,1003739,178,2026-05-24 16:34:00,,capacity based
3740,1003740,48,2024-10-23 16:31:00,,capacity based
3741,1003741,88,2026-01-17 02:28:00,,manual reassignment
3742,1003742,152,2025-11-09 14:10:00,,manual reassignment
3743,1003743,20,2024-08-22 11:17:00,,school assignment
3744,1003744,171,2024-09-02 18:46:00,,school assignment
3745,1003745,40,2025-02-08 05:31:00,,manual reassignment
3746,1003746,149,2024-09-09 06:07:00,,school assignment
3747,1003747,3,2026-05-11 08:50:00,2026-05-23 17:50:00,school assignment
3748,1003748,150,2025-10-19 13:04:00,,school assignment
3749,1003749,218,2026-03-29 23:16:00,,school assignment
3750,1003750,271,2025-05-17 12:48:00,,capacity based
3751,1003751,24,2025-04-04 10:38:00,,category match
3752,1003752,271,2025-07-06 16:22:00,2025-08-01 13:22:00,school assignment
3753,1003753,158,2025-11-16 09:21:00,,category match
3754,1003754,71,2025-03-12 16:17:00,,manual reassignment
3755,1003755,89,2025-05-28 10:17:00,,category match
3756,1003756,152,2026-03-17 17:39:00,2026-04-15 16:39:00,capacity based
3757,1003757,37,2026-02-05 15:06:00,,capacity based
3758,1003758,14,2025-09-23 09:06:00,2025-10-10 18:06:00,category match
3759,1003759,93,2025-09-12 00:06:00,,school assignment
3760,1003760,174,2025-02-18 21:41:00,2025-02-19 20:41:00,category match
3761,1003761,106,2025-06-23 10:43:00,,category match
3762,1003762,172,2026-05-17 16:02:00,2026-05-30 20:02:00,school assignment
3763,1003763,137,2024-11-01 20:15:00,,manual reassignment
3764,1003764,197,2025-12-28 04:06:00,,school assignment
3765,1003765,14,2025-07-19 00:03:00,2025-08-11 21:03:00,category match
3766,1003766,115,2025-11-14 01:24:00,2025-11-24 15:24:00,category match
3767,1003767,55,2026-02-19 23:37:00,2026-03-19 21:37:00,school assignment
3768,1003768,83,2025-12-06 23:40:00,2026-01-08 13:40:00,manual reassignment
3769,1003769,186,2025-08-06 18:22:00,,capacity based
3770,1003770,5,2025-06-07 05:22:00,,capacity based
3771,1003771,245,2025-08-17 11:12:00,,capacity based
3772,1003772,80,2025-03-09 09:46:00,,category match
3773,1003773,178,2026-05-09 02:23:00,,category match
3774,1003774,25,2025-04-25 01:20:00,,capacity based
3775,1003775,173,2024-12-27 23:21:00,,capacity based
3776,1003776,9,2024-11-09 05:49:00,,manual reassignment
3777,1003777,141,2025-03-05 20:19:00,,category match
3778,1003778,83,2024-12-25 12:24:00,,school assignment
3779,1003779,83,2024-10-31 13:08:00,,manual reassignment
3780,1003780,100,2026-04-25 19:42:00,2026-04-27 10:42:00,manual reassignment
3781,1003781,137,2024-10-19 08:53:00,,manual reassignment
3782,1003782,146,2024-08-20 20:25:00,,school assignment
3783,1003783,137,2024-11-30 00:03:00,,category match
3784,1003784,148,2026-02-05 00:54:00,2026-02-20 18:54:00,school assignment
3785,1003785,76,2025-03-10 16:15:00,,school assignment
3786,1003786,176,2024-12-07 06:27:00,,school assignment
3787,1003787,31,2026-02-28 13:29:00,,school assignment
3788,1003788,166,2025-09-05 12:33:00,,category match
3789,1003789,173,2024-10-27 15:01:00,,manual reassignment
3790,1003790,126,2024-11-21 11:40:00,,manual reassignment
3791,1003791,65,2025-09-18 06:54:00,,category match
3792,1003792,106,2025-10-12 19:02:00,,capacity based
3793,1003793,144,2025-11-13 18:31:00,2025-12-10 14:31:00,manual reassignment
3794,1003794,45,2025-08-15 19:28:00,,manual reassignment
3795,1003795,74,2026-06-20 14:55:00,,category match
3796,1003796,105,2026-02-28 21:25:00,,manual reassignment
3797,1003797,101,2025-10-14 21:40:00,2025-11-13 15:40:00,manual reassignment
3798,1003798,24,2026-05-17 20:26:00,,category match
3799,1003799,23,2025-01-03 01:33:00,,manual reassignment
3800,1003800,1,2025-04-12 16:06:00,2025-05-05 17:06:00,school assignment
3801,1003801,52,2024-11-10 18:01:00,2024-11-20 12:01:00,capacity based
3802,1003802,113,2025-11-03 15:19:00,2025-11-30 17:19:00,capacity based
3803,1003803,81,2026-01-05 06:00:00,,capacity based
3804,1003804,38,2025-03-26 16:39:00,,category match
3805,1003805,15,2026-05-16 15:55:00,,category match
3806,1003806,170,2024-08-18 02:19:00,,capacity based
3807,1003807,41,2025-06-13 16:38:00,,manual reassignment
3808,1003808,245,2025-04-16 10:22:00,,manual reassignment
3809,1003809,1,2025-09-20 19:05:00,,capacity based
3810,1003810,15,2025-12-02 12:26:00,,category match
3811,1003811,176,2026-06-30 06:22:00,2026-07-18 14:22:00,manual reassignment
3812,1003812,268,2026-05-04 17:43:00,,manual reassignment
3813,1003813,55,2025-10-02 06:05:00,2025-10-06 10:05:00,capacity based
3814,1003814,24,2026-06-24 14:28:00,,manual reassignment
3815,1003815,116,2024-08-28 18:13:00,2024-09-27 23:13:00,category match
3816,1003816,30,2025-09-27 00:22:00,,school assignment
3817,1003817,174,2026-01-04 07:38:00,,school assignment
3818,1003818,106,2024-10-08 11:43:00,,category match
3819,1003819,140,2025-07-11 10:49:00,,capacity based
3820,1003820,24,2025-12-06 10:16:00,,manual reassignment
3821,1003821,51,2025-01-05 01:23:00,2025-01-11 17:23:00,category match
3822,1003822,34,2026-03-25 15:24:00,,category match
3823,1003823,75,2025-08-16 22:53:00,2025-09-14 19:53:00,category match
3824,1003824,8,2026-02-27 19:31:00,,category match
3825,1003825,164,2024-10-14 15:38:00,2024-10-20 18:38:00,capacity based
3826,1003826,54,2026-02-16 04:36:00,2026-03-17 13:36:00,category match
3827,1003827,52,2024-10-04 20:13:00,,manual reassignment
3828,1003828,104,2025-04-16 18:11:00,,category match
3829,1003829,135,2026-04-21 06:29:00,,capacity based
3830,1003830,130,2026-05-31 12:05:00,,manual reassignment
3831,1003831,169,2025-11-27 17:35:00,,capacity based
3832,1003832,85,2024-10-15 06:23:00,,manual reassignment
3833,1003833,154,2026-06-09 18:10:00,,school assignment
3834,1003834,152,2025-04-15 16:39:00,,manual reassignment
3835,1003835,6,2026-03-07 23:04:00,,category match
3836,1003836,216,2024-09-21 16:18:00,,school assignment
3837,1003837,120,2025-06-08 20:03:00,2025-07-11 12:03:00,manual reassignment
3838,1003838,252,2025-02-21 06:56:00,,manual reassignment
3839,1003839,144,2026-03-26 18:04:00,,category match
3840,1003840,182,2025-08-04 18:43:00,,school assignment
3841,1003841,78,2024-11-08 16:30:00,,capacity based
3842,1003842,59,2025-06-08 18:12:00,,capacity based
3843,1003843,71,2025-11-05 15:57:00,2025-11-18 19:57:00,manual reassignment
3844,1003844,131,2025-03-20 21:59:00,,manual reassignment
3845,1003845,92,2025-07-21 06:27:00,,capacity based
3846,1003846,54,2025-10-15 02:36:00,2025-11-11 21:36:00,capacity based
3847,1003847,180,2024-10-22 20:20:00,,capacity based
3848,1003848,120,2026-01-04 14:38:00,,capacity based
3849,1003849,165,2024-11-23 12:30:00,,school assignment
3850,1003850,155,2025-09-21 14:46:00,,capacity based
3851,1003851,268,2026-02-25 00:55:00,,manual reassignment
3852,1003852,135,2024-08-26 10:58:00,,capacity based
3853,1003853,120,2026-01-06 23:59:00,,capacity based
3854,1003854,100,2024-09-11 16:14:00,2024-09-27 16:14:00,capacity based
3855,1003855,122,2026-02-11 06:40:00,,manual reassignment
3856,1003856,193,2025-03-26 21:25:00,2025-04-28 14:25:00,school assignment
3857,1003857,110,2025-02-26 00:16:00,,category match
3858,1003858,28,2025-05-15 02:46:00,,capacity based
3859,1003859,85,2025-12-03 17:14:00,,school assignment
3860,1003860,111,2025-03-22 01:24:00,,capacity based
3861,1003861,65,2025-06-28 16:34:00,,capacity based
3862,1003862,120,2024-11-25 22:11:00,,category match
3863,1003863,169,2024-11-13 18:02:00,,school assignment
3864,1003864,120,2024-10-05 21:11:00,2024-10-18 17:11:00,capacity based
3865,1003865,142,2024-10-05 01:03:00,,capacity based
3866,1003866,174,2025-09-11 12:53:00,,manual reassignment
3867,1003867,264,2025-07-13 05:24:00,,school assignment
3868,1003868,66,2025-08-16 13:15:00,2025-08-26 12:15:00,category match
3869,1003869,67,2024-08-19 18:30:00,,manual reassignment
3870,1003870,147,2026-02-02 18:47:00,,category match
3871,1003871,154,2026-06-24 03:04:00,2026-07-12 18:04:00,manual reassignment
3872,1003872,125,2026-05-10 09:35:00,,manual reassignment
3873,1003873,73,2025-06-23 11:51:00,,school assignment
3874,1003874,157,2025-09-05 08:26:00,,manual reassignment
3875,1003875,245,2026-06-06 10:35:00,,school assignment
3876,1003876,41,2026-03-08 12:08:00,,capacity based
3877,1003877,260,2025-02-10 21:07:00,2025-02-28 20:07:00,school assignment
3878,1003878,167,2025-11-08 06:02:00,,category match
3879,1003879,226,2026-04-02 21:57:00,,category match
3880,1003880,35,2025-03-22 01:22:00,,capacity based
3881,1003881,182,2026-06-12 23:15:00,,category match
3882,1003882,91,2026-01-13 11:15:00,,school assignment
3883,1003883,155,2026-04-13 14:33:00,,category match
3884,1003884,117,2024-11-25 13:49:00,,school assignment
3885,1003885,125,2025-03-07 17:19:00,,capacity based
3886,1003886,46,2025-06-11 17:14:00,2025-06-25 15:14:00,school assignment
3887,1003887,221,2025-11-14 13:25:00,,capacity based
3888,1003888,255,2025-09-17 18:52:00,,manual reassignment
3889,1003889,153,2025-12-24 00:03:00,,category match
3890,1003890,15,2026-03-05 03:04:00,2026-03-29 20:04:00,category match
3891,1003891,226,2026-01-13 10:52:00,,capacity based
3892,1003892,115,2025-01-01 21:02:00,,school assignment
3893,1003893,18,2026-06-11 07:05:00,,capacity based
3894,1003894,89,2024-09-30 23:05:00,,manual reassignment
3895,1003895,197,2026-06-16 13:10:00,,manual reassignment
3896,1003896,171,2025-09-26 21:06:00,,school assignment
3897,1003897,62,2025-03-11 13:47:00,,category match
3898,1003898,5,2026-02-06 00:07:00,,manual reassignment
3899,1003899,41,2025-03-20 05:27:00,,school assignment
3900,1003900,62,2026-02-07 20:43:00,,manual reassignment
3901,1003901,27,2026-05-09 04:47:00,,capacity based
3902,1003902,174,2026-01-02 09:15:00,,manual reassignment
3903,1003903,258,2025-12-16 05:48:00,2026-01-18 17:48:00,manual reassignment
3904,1003904,118,2026-03-18 18:42:00,,manual reassignment
3905,1003905,55,2025-06-08 13:30:00,,school assignment
3906,1003906,49,2026-05-03 17:19:00,,category match
3907,1003907,152,2026-05-29 17:36:00,,school assignment
3908,1003908,112,2026-04-16 10:21:00,,category match
3909,1003909,245,2025-07-07 20:20:00,,school assignment
3910,1003910,157,2025-08-28 06:04:00,,capacity based
3911,1003911,172,2024-12-28 13:36:00,,capacity based
3912,1003912,182,2025-04-05 05:50:00,,manual reassignment
3913,1003913,43,2026-05-19 22:25:00,,school assignment
3914,1003914,184,2026-03-10 09:06:00,2026-03-20 19:06:00,manual reassignment
3915,1003915,71,2025-01-09 00:26:00,2025-02-04 22:26:00,category match
3916,1003916,220,2025-07-02 23:57:00,,manual reassignment
3917,1003917,150,2025-03-30 05:40:00,,capacity based
3918,1003918,76,2025-09-17 09:04:00,,manual reassignment
3919,1003919,127,2025-04-22 11:30:00,,category match
3920,1003920,112,2025-08-17 15:07:00,,capacity based
3921,1003921,38,2025-06-04 23:45:00,,category match
3922,1003922,212,2025-02-04 20:15:00,2025-03-10 09:15:00,category match
3923,1003923,136,2026-03-23 13:51:00,,capacity based
3924,1003924,149,2024-10-06 15:55:00,,manual reassignment
3925,1003925,147,2026-03-15 20:17:00,,category match
3926,1003926,249,2025-02-14 08:43:00,,category match
3927,1003927,26,2025-04-01 22:34:00,,capacity based
3928,1003928,118,2024-08-27 17:36:00,,manual reassignment
3929,1003929,40,2025-02-14 16:28:00,,school assignment
3930,1003930,131,2026-06-09 11:29:00,2026-06-19 11:29:00,capacity based
3931,1003931,91,2024-11-16 03:02:00,,manual reassignment
3932,1003932,157,2024-11-21 13:45:00,,capacity based
3933,1003933,184,2024-10-15 09:28:00,2024-11-14 13:28:00,manual reassignment
3934,1003934,46,2025-09-08 14:53:00,,category match
3935,1003935,75,2026-03-30 23:34:00,,manual reassignment
3936,1003936,175,2025-12-22 05:44:00,2026-01-20 11:44:00,capacity based
3937,1003937,27,2026-01-12 17:52:00,,manual reassignment
3938,1003938,226,2026-02-19 02:25:00,,capacity based
3939,1003939,176,2026-03-08 20:40:00,,manual reassignment
3940,1003940,149,2024-12-03 17:03:00,,capacity based
3941,1003941,23,2026-05-19 12:11:00,,manual reassignment
3942,1003942,92,2025-08-19 16:57:00,,capacity based
3943,1003943,182,2026-05-04 05:56:00,2026-05-06 18:56:00,school assignment
3944,1003944,91,2026-03-28 23:45:00,,category match
3945,1003945,213,2026-02-20 09:12:00,,category match
3946,1003946,80,2025-07-10 17:28:00,,capacity based
3947,1003947,81,2024-11-04 21:07:00,,category match
3948,1003948,133,2025-07-10 15:38:00,,school assignment
3949,1003949,258,2025-06-18 21:49:00,,capacity based
3950,1003950,169,2026-05-01 01:20:00,,category match
3951,1003951,22,2025-08-18 10:48:00,,category match
3952,1003952,17,2025-10-27 10:20:00,,capacity based
3953,1003953,221,2025-11-24 04:12:00,,manual reassignment
3954,1003954,271,2024-10-05 10:46:00,,category match
3955,1003955,186,2026-05-30 16:54:00,,manual reassignment
3956,1003956,118,2025-10-01 16:26:00,2025-10-20 10:26:00,school assignment
3957,1003957,6,2025-09-26 21:48:00,,school assignment
3958,1003958,42,2025-10-24 14:37:00,,manual reassignment
3959,1003959,107,2024-10-21 19:31:00,,category match
3960,1003960,37,2025-02-09 02:01:00,,manual reassignment
3961,1003961,176,2026-01-07 15:08:00,,capacity based
3962,1003962,272,2026-01-24 05:31:00,,manual reassignment
3963,1003963,87,2025-04-17 03:37:00,2025-04-18 21:37:00,manual reassignment
3964,1003964,218,2026-04-18 05:48:00,,capacity based
3965,1003965,39,2025-11-21 09:46:00,2025-11-22 11:46:00,category match
3966,1003966,258,2024-10-15 13:47:00,,capacity based
3967,1003967,82,2026-03-12 15:05:00,,capacity based
3968,1003968,113,2025-06-21 10:26:00,,school assignment
3969,1003969,50,2024-10-13 07:34:00,2024-10-23 17:34:00,category match
3970,1003970,182,2025-08-26 20:18:00,,capacity based
3971,1003971,52,2025-07-19 23:44:00,,category match
3972,1003972,129,2026-01-01 12:21:00,,capacity based
3973,1003973,2,2025-09-29 12:01:00,,school assignment
3974,1003974,218,2025-10-09 18:19:00,,capacity based
3975,1003975,193,2025-10-27 00:19:00,2025-10-28 15:19:00,manual reassignment
3976,1003976,137,2025-07-09 20:28:00,,manual reassignment
3977,1003977,99,2026-04-28 18:37:00,,capacity based
3978,1003978,203,2026-06-22 20:05:00,,school assignment
3979,1003979,149,2025-09-06 03:04:00,2025-09-29 23:04:00,capacity based
3980,1003980,16,2025-11-05 16:26:00,,capacity based
3981,1003981,71,2024-12-26 12:05:00,,category match
3982,1003982,41,2024-12-02 17:39:00,,manual reassignment
3983,1003983,136,2026-01-01 08:47:00,2026-02-04 10:47:00,manual reassignment
3984,1003984,11,2025-02-21 18:01:00,,capacity based
3985,1003985,260,2025-04-11 19:09:00,2025-05-06 18:09:00,category match
3986,1003986,123,2024-09-18 21:05:00,,category match
3987,1003987,252,2025-01-01 03:31:00,,category match
3988,1003988,221,2025-07-04 15:57:00,,category match
3989,1003989,257,2025-11-16 17:31:00,,school assignment
3990,1003990,102,2024-08-18 19:20:00,,school assignment
3991,1003991,100,2025-09-06 07:52:00,,capacity based
3992,1003992,22,2026-01-05 09:27:00,,capacity based
3993,1003993,181,2025-09-20 04:46:00,,manual reassignment
3994,1003994,115,2025-03-03 09:45:00,,manual reassignment
3995,1003995,219,2026-03-08 17:17:00,,capacity based
3996,1003996,158,2025-12-06 21:22:00,2026-01-04 18:22:00,manual reassignment
3997,1003997,28,2025-06-09 15:55:00,,manual reassignment
3998,1003998,18,2026-05-08 15:19:00,,school assignment
3999,1003999,42,2024-09-24 19:05:00,,category match
4000,1004000,265,2025-03-27 20:00:00,,capacity based
4001,1004001,26,2025-08-07 21:30:00,,manual reassignment
4002,1004002,179,2024-10-26 22:11:00,,capacity based
4003,1004003,257,2024-11-03 22:11:00,,category match
4004,1004004,92,2026-02-26 17:22:00,,capacity based
4005,1004005,149,2025-10-08 14:43:00,,manual reassignment
4006,1004006,212,2025-02-22 09:06:00,2025-03-25 20:06:00,category match
4007,1004007,12,2025-07-20 14:51:00,,manual reassignment
4008,1004008,44,2025-10-24 11:00:00,,school assignment
4009,1004009,158,2025-12-18 11:02:00,,manual reassignment
4010,1004010,130,2026-01-20 19:16:00,,school assignment
4011,1004011,255,2026-01-28 17:36:00,,manual reassignment
4012,1004012,81,2026-03-22 22:45:00,,manual reassignment
4013,1004013,95,2026-01-01 05:09:00,,school assignment
4014,1004014,151,2025-03-24 13:20:00,,school assignment
4015,1004015,28,2026-04-08 01:00:00,,category match
4016,1004016,152,2025-01-11 00:02:00,2025-01-17 18:02:00,category match
4017,1004017,52,2025-06-23 01:08:00,,capacity based
4018,1004018,10,2026-06-23 14:48:00,,capacity based
4019,1004019,81,2024-12-31 21:58:00,,school assignment
4020,1004020,135,2026-05-02 21:29:00,,capacity based
4021,1004021,216,2025-06-16 06:42:00,2025-07-06 15:42:00,manual reassignment
4022,1004022,84,2025-06-15 18:12:00,,capacity based
4023,1004023,78,2025-08-08 19:06:00,,capacity based
4024,1004024,143,2025-03-09 23:27:00,,manual reassignment
4025,1004025,237,2024-09-09 23:33:00,,capacity based
4026,1004026,33,2025-01-01 11:15:00,,manual reassignment
4027,1004027,59,2025-12-05 14:46:00,,school assignment
4028,1004028,124,2025-06-01 17:51:00,2025-06-19 12:51:00,capacity based
4029,1004029,38,2024-09-23 21:22:00,,school assignment
4030,1004030,151,2024-10-23 18:47:00,2024-11-18 13:47:00,manual reassignment
4031,1004031,133,2025-11-11 04:46:00,,capacity based
4032,1004032,107,2025-04-22 14:36:00,,school assignment
4033,1004033,115,2025-02-07 18:56:00,2025-03-01 13:56:00,manual reassignment
4034,1004034,258,2025-06-02 00:21:00,,school assignment
4035,1004035,72,2025-07-28 23:38:00,,school assignment
4036,1004036,105,2025-03-28 14:31:00,,capacity based
4037,1004037,67,2026-03-31 07:46:00,,school assignment
4038,1004038,270,2025-11-18 14:18:00,,category match
4039,1004039,271,2025-11-14 09:12:00,,manual reassignment
4040,1004040,152,2026-06-01 05:30:00,,school assignment
4041,1004041,131,2026-01-04 00:05:00,2026-01-08 19:05:00,capacity based
4042,1004042,144,2024-11-27 02:51:00,,school assignment
4043,1004043,114,2024-12-29 16:19:00,,school assignment
4044,1004044,122,2024-12-22 22:25:00,2025-01-13 08:25:00,category match
4045,1004045,207,2025-05-04 17:10:00,,category match
4046,1004046,178,2025-04-09 14:23:00,2025-04-20 22:23:00,manual reassignment
4047,1004047,76,2025-10-09 08:52:00,,category match
4048,1004048,75,2026-05-14 17:51:00,,category match
4049,1004049,168,2024-12-28 05:23:00,,capacity based
4050,1004050,196,2025-11-04 16:27:00,,manual reassignment
4051,1004051,134,2025-11-05 22:57:00,2025-11-24 14:57:00,manual reassignment
4052,1004052,56,2025-02-25 10:49:00,,school assignment
4053,1004053,14,2025-09-15 08:31:00,,school assignment
4054,1004054,148,2025-06-30 16:34:00,,category match
4055,1004055,218,2025-01-29 14:35:00,,category match
4056,1004056,10,2025-02-06 07:24:00,,school assignment
4057,1004057,272,2025-10-28 01:50:00,,capacity based
4058,1004058,120,2024-09-07 14:19:00,,manual reassignment
4059,1004059,187,2025-02-22 07:59:00,,capacity based
4060,1004060,71,2025-02-10 19:25:00,,manual reassignment
4061,1004061,138,2026-04-20 01:41:00,2026-04-23 15:41:00,capacity based
4062,1004062,271,2025-11-29 16:12:00,2025-12-22 11:12:00,capacity based
4063,1004063,140,2025-01-06 14:38:00,,school assignment
4064,1004064,127,2025-04-29 13:20:00,,school assignment
4065,1004065,111,2025-07-30 00:18:00,,school assignment
4066,1004066,160,2024-11-10 00:51:00,,school assignment
4067,1004067,25,2025-01-21 17:02:00,,capacity based
4068,1004068,92,2026-06-28 19:42:00,,capacity based
4069,1004069,32,2026-02-01 15:24:00,,category match
4070,1004070,171,2024-10-19 08:27:00,,capacity based
4071,1004071,72,2024-08-21 23:07:00,,category match
4072,1004072,22,2025-11-26 13:08:00,,category match
4073,1004073,248,2025-10-22 23:31:00,,school assignment
4074,1004074,36,2024-10-16 08:55:00,,school assignment
4075,1004075,127,2025-03-25 00:23:00,2025-04-14 17:23:00,capacity based
4076,1004076,215,2025-02-07 19:37:00,,manual reassignment
4077,1004077,142,2026-05-06 22:46:00,,school assignment
4078,1004078,187,2025-11-04 19:05:00,2025-11-15 15:05:00,manual reassignment
4079,1004079,41,2026-02-24 18:06:00,,category match
4080,1004080,8,2024-09-26 03:35:00,2024-10-30 00:35:00,manual reassignment
4081,1004081,13,2025-11-16 20:12:00,,capacity based
4082,1004082,166,2025-09-11 17:21:00,,category match
4083,1004083,2,2025-07-22 19:12:00,,school assignment
4084,1004084,104,2025-09-11 23:47:00,2025-09-14 23:47:00,category match
4085,1004085,129,2025-08-05 07:23:00,,school assignment
4086,1004086,181,2024-11-14 01:28:00,,school assignment
4087,1004087,121,2025-05-20 02:18:00,,capacity based
4088,1004088,7,2026-03-15 07:25:00,,category match
4089,1004089,207,2026-03-10 08:28:00,,manual reassignment
4090,1004090,85,2024-12-01 01:40:00,,capacity based
4091,1004091,35,2026-06-29 13:40:00,2026-07-19 20:40:00,school assignment
4092,1004092,61,2026-01-04 02:50:00,,category match
4093,1004093,203,2026-01-13 15:17:00,,school assignment
4094,1004094,8,2025-05-21 13:32:00,,manual reassignment
4095,1004095,260,2026-04-17 11:36:00,,category match
4096,1004096,153,2025-06-26 20:19:00,2025-07-24 10:19:00,capacity based
4097,1004097,82,2026-01-15 11:52:00,,capacity based
4098,1004098,57,2025-05-05 19:05:00,,capacity based
4099,1004099,72,2025-09-22 01:54:00,,capacity based
4100,1004100,180,2025-11-10 23:01:00,,capacity based
4101,1004101,124,2025-05-07 12:50:00,2025-05-10 16:50:00,school assignment
