request_id,school_id,student_id,category_id,term_id,priority,intake_channel,current_status,submitted_at,first_response_at,resolved_at,closed_at,reopened_flag,sla_policy_id
1004513,15,8324,7,3,Low,Phone,Pending Parent,2025-03-07 14:49:00,2025-03-07 21:49:00,,,False,7
1004514,26,,7,6,Medium,Anonymous Form,Closed,2025-12-19 16:42:00,2025-12-19 20:42:00,2025-12-26 17:42:00,2025-12-28 17:42:00,False,19
1004515,1,15976,2,6,Medium,Email,Pending Parent,2026-01-17 11:06:00,2026-01-18 16:06:00,,,False,14
1004516,9,,11,2,Medium,Phone,Resolved,2024-11-29 14:35:00,2024-11-29 23:35:00,2024-12-03 15:35:00,,False,23
1004517,17,8324,4,6,Medium,Phone,Resolved,2026-01-12 13:18:00,2026-01-13 09:18:00,2026-01-18 21:18:00,,False,16
1004518,8,17764,4,2,Low,Email,Resolved,2024-11-17 10:41:00,2024-11-18 06:41:00,2024-12-04 15:41:00,,False,4
1004519,6,1299,12,5,Medium,Email,Closed,2025-08-12 15:36:00,2025-08-12 23:36:00,2025-08-25 20:36:00,2025-08-29 20:36:00,False,24
1004520,19,21228,5,4,Low,Counselor Intake,Resolved,2025-06-08 12:57:00,2025-06-09 11:57:00,2025-07-04 20:57:00,,False,5
1004521,18,14129,1,6,Low,Teacher Referral,Triaged,2026-01-29 13:31:00,2026-01-31 10:31:00,,,False,1
1004522,25,5297,7,2,High,Email,Closed,2025-01-14 12:46:00,2025-01-14 16:46:00,2025-02-06 16:46:00,2025-02-08 16:46:00,False,31
1004523,14,12681,1,1,Medium,Email,In Progress,2024-09-28 16:33:00,2024-09-29 15:33:00,,,False,13
1004524,3,23750,11,6,Low,Counselor Intake,Resolved,2026-01-18 15:17:00,2026-01-18 17:17:00,2026-02-09 18:17:00,,False,11
1004525,17,4146,5,7,Critical,Student Portal,In Progress,2026-04-19 09:57:00,2026-04-19 16:57:00,,,False,41
1004526,17,10265,11,5,Low,Teacher Referral,Closed,2025-10-19 09:24:00,2025-10-19 17:24:00,2025-10-29 17:24:00,2025-10-31 17:24:00,False,11
1004527,5,11210,9,5,High,Anonymous Form,Closed,2025-09-13 14:47:00,2025-09-14 04:47:00,2025-09-15 16:47:00,2025-09-15 16:47:00,False,33
1004528,30,,2,2,Low,Teacher Referral,Resolved,2024-12-08 15:00:00,2024-12-09 13:00:00,2025-01-05 23:00:00,,False,2
1004529,30,4005,9,1,Medium,Parent Portal,Closed,2024-08-20 10:29:00,2024-08-20 14:29:00,2024-09-12 11:29:00,2024-09-16 11:29:00,False,21
1004530,1,23498,11,4,High,Phone,Resolved,2025-06-04 09:23:00,2025-06-04 23:23:00,2025-06-28 13:23:00,,False,35
1004531,1,9770,10,1,Medium,Anonymous Form,Assigned,2024-10-06 11:09:00,2024-10-07 12:09:00,,,False,22
1004532,5,24328,11,5,Low,Counselor Intake,In Progress,2025-09-28 13:57:00,2025-09-30 10:57:00,,,True,11
1004533,14,19888,4,6,Low,Anonymous Form,Closed,2025-12-13 15:22:00,2025-12-14 05:22:00,2026-01-01 22:22:00,2026-01-03 22:22:00,False,4
1004534,24,17866,12,5,Low,Student Portal,Resolved,2025-08-21 13:34:00,2025-08-23 02:34:00,2025-09-03 20:34:00,,False,12
1004535,19,4662,4,5,Medium,Student Portal,Resolved,2025-10-05 14:51:00,2025-10-06 13:51:00,2025-11-02 14:51:00,,False,16
1004536,2,2326,9,2,Low,Phone,In Progress,2024-12-31 14:51:00,2024-12-31 18:51:00,,,False,9
1004537,26,11196,6,3,High,Anonymous Form,Closed,2025-04-23 12:45:00,2025-04-23 13:45:00,2025-05-13 12:45:00,2025-05-16 12:45:00,False,30
1004538,4,,6,1,High,Anonymous Form,Assigned,2024-08-16 09:50:00,2024-08-16 15:50:00,,,False,30
1004539,21,,11,5,Low,Phone,Reopened,2025-09-14 11:51:00,2025-09-14 12:51:00,,,False,11
1004540,12,21366,7,2,Medium,Anonymous Form,Pending Parent,2025-01-06 14:21:00,2025-01-07 16:21:00,,,False,19
1004541,4,15619,1,5,Low,Counselor Intake,Closed,2025-09-18 11:37:00,2025-09-18 20:37:00,2025-09-26 18:37:00,2025-09-26 18:37:00,False,1
1004542,4,9240,9,1,Medium,Teacher Referral,Assigned,2024-10-09 11:57:00,2024-10-09 17:57:00,,,False,21
1004543,22,,1,4,Medium,Counselor Intake,In Progress,2025-06-28 15:37:00,2025-06-29 10:37:00,,,True,13
1004544,10,16944,7,1,Medium,Student Portal,Resolved,2024-11-05 15:36:00,2024-11-06 23:36:00,2024-11-13 21:36:00,,True,19
1004545,25,16416,6,5,Low,Anonymous Form,In Progress,2025-09-15 12:11:00,2025-09-16 04:11:00,,,True,6
1004546,4,20060,2,3,Medium,Counselor Intake,Resolved,2025-03-13 08:19:00,2025-03-13 18:19:00,2025-03-23 14:19:00,,False,14
1004547,14,,7,7,Low,Parent Portal,In Progress,2026-04-05 16:18:00,2026-04-07 00:18:00,,,False,7
1004548,28,12243,11,8,Low,Email,Resolved,2026-05-26 14:12:00,2026-05-26 23:12:00,2026-06-06 21:12:00,,False,11
1004549,13,,2,2,High,Email,Reopened,2024-12-21 16:26:00,2024-12-22 06:26:00,,,False,26
1004550,15,17222,11,1,Medium,Counselor Intake,Escalated,2024-10-21 16:22:00,2024-10-22 22:22:00,,,False,23
1004551,30,10366,6,7,Critical,Email,Resolved,2026-03-19 12:32:00,2026-03-19 16:32:00,2026-04-13 13:32:00,,True,42
1004552,8,11444,5,7,High,Student Portal,Assigned,2026-02-15 15:17:00,2026-02-15 18:17:00,,,False,29
1004553,20,,10,2,Medium,Email,Closed,2024-11-18 08:02:00,2024-11-18 18:02:00,2024-12-11 10:02:00,2024-12-11 10:02:00,False,22
1004554,5,24055,9,8,Low,Counselor Intake,In Progress,2026-06-16 12:28:00,2026-06-16 13:28:00,,,False,9
1004555,10,22045,5,4,High,Phone,Pending Parent,2025-05-13 09:35:00,2025-05-13 20:35:00,,,False,29
1004556,5,9460,4,3,High,Parent Portal,Escalated,2025-04-22 08:13:00,2025-04-23 00:13:00,,,False,28
1004557,17,24453,5,1,Critical,Teacher Referral,Resolved,2024-08-26 08:01:00,2024-08-26 11:01:00,2024-09-25 12:01:00,,False,41
1004558,14,21100,2,6,High,Phone,In Progress,2026-01-28 10:01:00,2026-01-28 21:01:00,,,False,26
1004559,24,3211,12,7,Low,Email,Resolved,2026-02-08 14:03:00,2026-02-08 16:03:00,2026-02-22 22:03:00,,False,12
1004560,26,,11,5,Low,Parent Portal,New,2025-10-09 09:26:00,,,,False,11
1004561,21,18908,11,2,Low,Student Portal,In Progress,2024-11-30 16:21:00,2024-12-01 23:21:00,,,False,11
1004562,13,,12,5,High,Student Portal,In Progress,2025-10-22 13:27:00,2025-10-22 17:27:00,,,False,36
1004563,22,18528,10,7,Low,Phone,Pending Student,2026-05-05 13:57:00,2026-05-05 14:57:00,,,False,10
1004564,4,,6,5,Low,Teacher Referral,Reopened,2025-10-12 14:07:00,2025-10-13 08:07:00,,,False,6
1004565,24,18205,4,4,Critical,Phone,Closed,2025-05-13 11:53:00,2025-05-13 19:53:00,2025-05-14 12:53:00,2025-05-14 12:53:00,False,40
1004566,17,924,12,1,Low,Email,Triaged,2024-10-03 10:18:00,2024-10-05 05:18:00,,,False,12
1004567,29,21197,6,2,Medium,Parent Portal,In Progress,2025-01-13 08:28:00,2025-01-13 09:28:00,,,False,18
1004568,4,16115,7,5,Medium,Parent Portal,Closed,2025-11-04 14:56:00,2025-11-05 01:56:00,2025-11-24 20:56:00,2025-11-27 20:56:00,False,19
1004569,2,1346,7,5,Low,Parent Portal,Pending Parent,2025-11-06 09:15:00,2025-11-07 03:15:00,,,False,7
1004570,6,23076,3,7,Medium,Counselor Intake,Closed,2026-02-06 09:09:00,2026-02-07 04:09:00,2026-02-11 15:09:00,2026-02-15 15:09:00,False,15
1004571,1,11079,10,4,Low,Counselor Intake,Closed,2025-06-14 14:06:00,2025-06-15 15:06:00,2025-06-27 20:06:00,2025-06-27 20:06:00,False,10
1004572,11,13179,5,4,Medium,Phone,In Progress,2025-06-18 13:48:00,2025-06-19 10:48:00,,,False,17
1004573,2,18190,12,2,High,Teacher Referral,Resolved,2024-12-12 09:11:00,2024-12-12 20:11:00,2024-12-29 14:11:00,,False,36
1004574,11,1976,1,7,Low,Parent Portal,Closed,2026-04-24 13:47:00,2026-04-26 08:47:00,2026-05-15 18:47:00,2026-05-16 18:47:00,False,1
1004575,5,9464,11,7,Medium,Counselor Intake,Closed,2026-03-22 10:25:00,2026-03-23 08:25:00,2026-04-19 16:25:00,2026-04-23 16:25:00,True,23
1004576,22,13145,12,5,Low,Teacher Referral,Pending Parent,2025-09-19 13:28:00,2025-09-20 22:28:00,,,False,12
1004577,8,,3,3,Low,Teacher Referral,Escalated,2025-03-06 14:27:00,2025-03-07 08:27:00,,,False,3
1004578,1,19482,10,2,Medium,Counselor Intake,Pending Parent,2024-12-10 09:56:00,2024-12-11 12:56:00,,,False,22
1004579,28,6842,12,2,High,Counselor Intake,In Progress,2025-01-30 10:35:00,2025-01-30 22:35:00,,,True,36
1004580,9,22965,8,4,Medium,Parent Portal,Closed,2025-06-15 13:35:00,2025-06-16 05:35:00,2025-07-08 20:35:00,2025-07-12 20:35:00,False,20
1004581,28,3189,1,4,Low,Phone,In Progress,2025-06-27 14:31:00,2025-06-27 19:31:00,,,False,1
1004582,27,6711,11,1,High,Counselor Intake,In Progress,2024-08-15 15:28:00,2024-08-15 18:28:00,,,False,35
1004583,30,,10,1,High,Parent Portal,Pending Parent,2024-09-29 08:05:00,2024-09-29 20:05:00,,,False,34
1004584,30,,10,5,Medium,Anonymous Form,Triaged,2025-10-03 11:41:00,2025-10-03 17:41:00,,,False,22
1004585,16,17706,1,5,Low,Parent Portal,Resolved,2025-10-09 14:44:00,2025-10-10 02:44:00,2025-10-18 17:44:00,,False,1
1004586,8,20171,8,3,Low,Anonymous Form,In Progress,2025-04-16 11:02:00,2025-04-17 03:02:00,,,False,8
1004587,4,10855,1,3,Low,Student Portal,Pending Parent,2025-04-26 15:05:00,2025-04-28 00:05:00,,,False,1
1004588,23,13574,1,4,Low,Anonymous Form,In Progress,2025-07-07 12:08:00,2025-07-07 14:08:00,,,False,1
1004589,21,11098,9,7,Medium,Email,Pending Parent,2026-03-07 09:22:00,2026-03-08 12:22:00,,,False,21
1004590,10,3072,12,5,Medium,Teacher Referral,Resolved,2025-09-19 16:03:00,2025-09-20 11:03:00,2025-10-17 21:03:00,,False,24
1004591,3,16086,3,4,Medium,Email,In Progress,2025-05-18 09:33:00,2025-05-19 14:33:00,,,False,15
1004592,8,,12,1,High,Parent Portal,In Progress,2024-08-25 11:51:00,2024-08-25 20:51:00,,,True,36
1004593,10,10234,5,2,Low,Parent Portal,Assigned,2024-11-14 15:36:00,2024-11-16 03:36:00,,,False,5
1004594,8,6711,4,5,Medium,Anonymous Form,In Progress,2025-09-13 13:58:00,2025-09-14 19:58:00,,,False,16
1004595,26,,9,1,Low,Parent Portal,In Progress,2024-09-21 10:28:00,2024-09-21 13:28:00,,,False,9
1004596,12,3693,6,3,High,Parent Portal,Closed,2025-02-20 11:04:00,2025-02-20 12:04:00,2025-02-25 11:04:00,2025-03-02 11:04:00,False,30
1004597,3,10734,8,1,Critical,Parent Portal,Assigned,2024-09-07 10:45:00,2024-09-07 12:45:00,,,False,44
1004598,14,,12,1,Medium,Teacher Referral,Triaged,2024-09-13 13:27:00,,,,False,24
1004599,9,3185,3,2,Critical,Parent Portal,Triaged,2024-11-25 11:12:00,,,,False,39
1004600,5,1998,5,7,Low,Counselor Intake,Pending Student,2026-04-11 14:38:00,2026-04-13 11:38:00,,,False,5
1004601,16,9044,3,4,Low,Email,Resolved,2025-05-15 10:23:00,2025-05-15 18:23:00,2025-05-30 16:23:00,,False,3
1004602,30,2214,12,5,Low,Email,In Progress,2025-09-18 14:17:00,2025-09-19 01:17:00,,,True,12
1004603,22,4617,10,8,Low,Parent Portal,Escalated,2026-05-19 15:24:00,2026-05-20 17:24:00,,,False,10
1004604,21,20892,3,2,High,Teacher Referral,Resolved,2025-02-10 09:07:00,2025-02-11 00:07:00,2025-03-03 17:07:00,,False,27
1004605,17,23259,9,2,Medium,Email,Pending Student,2025-01-23 09:14:00,2025-01-24 02:14:00,,,False,21
1004606,28,10324,2,7,Medium,Counselor Intake,In Progress,2026-04-15 13:06:00,2026-04-16 02:06:00,,,False,14
1004607,30,,8,8,Low,Counselor Intake,Resolved,2026-05-24 14:55:00,2026-05-24 18:55:00,2026-06-04 14:55:00,,False,8
1004608,29,23533,6,2,Low,Anonymous Form,Assigned,2024-11-20 13:46:00,2024-11-22 05:46:00,,,False,6
1004609,14,,12,2,Medium,Email,In Progress,2024-11-21 16:46:00,2024-11-22 19:46:00,,,False,24
1004610,8,5288,5,3,High,Parent Portal,Closed,2025-05-04 13:40:00,2025-05-05 03:40:00,2025-06-03 14:40:00,2025-06-04 14:40:00,False,29
1004611,14,23511,5,4,Low,Teacher Referral,Assigned,2025-06-04 15:09:00,2025-06-06 11:09:00,,,False,5
1004612,19,2040,2,2,Medium,Anonymous Form,Triaged,2025-01-21 11:03:00,2025-01-22 10:03:00,,,False,14
1004613,16,7770,6,5,Low,Email,Resolved,2025-09-14 16:23:00,2025-09-16 02:23:00,2025-10-14 21:23:00,,False,6
1004614,8,21987,2,1,Low,Email,Resolved,2024-10-22 12:11:00,2024-10-24 05:11:00,2024-11-11 18:11:00,,False,2
1004615,17,1416,10,7,Medium,Student Portal,Escalated,2026-04-04 08:29:00,2026-04-05 10:29:00,,,True,22
1004616,27,14054,7,4,Medium,Anonymous Form,Closed,2025-05-15 14:19:00,2025-05-15 21:19:00,2025-06-05 14:19:00,2025-06-09 14:19:00,False,19
1004617,5,,8,3,Medium,Email,In Progress,2025-04-22 15:56:00,2025-04-23 08:56:00,,,False,20
1004618,10,13792,7,5,Medium,Email,Reopened,2025-09-29 15:16:00,2025-09-30 02:16:00,,,False,19
1004619,6,,10,2,Low,Anonymous Form,Triaged,2025-01-26 16:10:00,,,,False,10
1004620,1,14666,6,5,Medium,Phone,Closed,2025-09-20 11:27:00,2025-09-21 11:27:00,2025-10-09 17:27:00,2025-10-13 17:27:00,False,18
1004621,30,8498,9,4,Low,Phone,New,2025-07-19 11:31:00,2025-07-21 08:31:00,,,False,9
1004622,18,20635,1,5,High,Counselor Intake,Closed,2025-08-18 11:44:00,2025-08-19 03:44:00,2025-09-16 14:44:00,2025-09-19 14:44:00,False,25
1004623,20,1766,5,6,Low,Anonymous Form,Resolved,2025-12-13 11:13:00,2025-12-14 01:13:00,2025-12-20 16:13:00,,False,5
1004624,14,2052,10,2,Critical,Parent Portal,Closed,2024-12-26 08:20:00,2024-12-26 09:20:00,2025-01-12 10:20:00,2025-01-16 10:20:00,False,46
1004625,29,,11,5,Low,Counselor Intake,Assigned,2025-08-21 09:24:00,2025-08-23 01:24:00,,,False,11
1004626,8,12659,8,5,Low,Counselor Intake,In Progress,2025-08-30 13:00:00,2025-08-30 17:00:00,,,False,8
1004627,2,7523,11,3,Medium,Counselor Intake,Pending Student,2025-05-05 15:21:00,2025-05-05 20:21:00,,,False,23
1004628,3,,11,7,Low,Student Portal,Resolved,2026-02-13 09:30:00,2026-02-14 14:30:00,2026-02-17 14:30:00,,False,11
1004629,30,7870,1,6,High,Counselor Intake,Pending Parent,2025-12-07 12:00:00,2025-12-07 16:00:00,,,True,25
1004630,18,21721,1,6,High,Anonymous Form,Closed,2025-11-27 11:35:00,2025-11-27 18:35:00,2025-12-06 14:35:00,2025-12-10 14:35:00,False,25
1004631,1,13534,1,7,Low,Counselor Intake,Resolved,2026-05-03 13:23:00,2026-05-03 18:23:00,2026-05-30 15:23:00,,False,1
1004632,4,595,2,6,Low,Student Portal,New,2026-01-13 13:42:00,2026-01-15 05:42:00,,,False,2
1004633,13,7519,9,2,High,Teacher Referral,Resolved,2024-11-27 15:59:00,2024-11-28 07:59:00,2024-12-02 15:59:00,,False,33
1004634,8,,10,3,Medium,Parent Portal,Resolved,2025-04-18 16:55:00,2025-04-19 05:55:00,2025-04-20 16:55:00,,False,22
1004635,19,16791,11,1,Low,Parent Portal,Resolved,2024-09-10 11:20:00,2024-09-11 21:20:00,2024-09-28 11:20:00,,False,11
1004636,12,2684,10,3,Medium,Counselor Intake,Assigned,2025-04-05 10:11:00,2025-04-05 17:11:00,,,False,22
1004637,30,11901,3,7,High,Teacher Referral,Resolved,2026-05-03 09:41:00,2026-05-03 10:41:00,2026-05-22 15:41:00,,False,27
1004638,13,7389,12,6,High,Email,Resolved,2026-01-08 10:34:00,2026-01-09 00:34:00,2026-02-03 17:34:00,,False,36
1004639,8,11926,2,1,Critical,Student Portal,Resolved,2024-09-09 08:39:00,2024-09-09 15:39:00,2024-09-20 13:39:00,,False,38
1004640,25,,5,4,High,Email,Assigned,2025-07-24 09:39:00,2025-07-24 18:39:00,,,False,29
1004641,5,4278,10,1,Low,Anonymous Form,In Progress,2024-09-14 08:10:00,2024-09-15 18:10:00,,,False,10
1004642,14,9926,11,6,High,Parent Portal,Reopened,2026-01-11 11:36:00,2026-01-12 03:36:00,,,False,35
1004643,17,3881,6,4,Medium,Phone,Closed,2025-05-29 10:02:00,2025-05-29 21:02:00,2025-06-11 13:02:00,2025-06-14 13:02:00,False,18
1004644,30,16591,3,8,High,Phone,Resolved,2026-06-03 10:49:00,2026-06-03 15:49:00,2026-07-03 16:49:00,,False,27
1004645,10,6903,4,8,Low,Parent Portal,In Progress,2026-06-19 16:00:00,2026-06-21 08:00:00,,,False,4
1004646,4,19844,3,5,Medium,Email,Closed,2025-09-28 14:03:00,2025-09-28 19:03:00,2025-10-14 15:03:00,2025-10-19 15:03:00,False,15
1004647,24,9341,5,5,Medium,Teacher Referral,Pending Student,2025-09-04 09:38:00,2025-09-04 20:38:00,,,False,17
1004648,17,8461,11,3,Medium,Phone,Resolved,2025-04-28 13:48:00,2025-04-29 04:48:00,2025-05-25 14:48:00,,False,23
1004649,5,6795,2,1,Medium,Teacher Referral,Pending Student,2024-10-30 12:30:00,2024-10-31 06:30:00,,,True,14
1004650,18,,2,3,Medium,Student Portal,Pending Parent,2025-04-10 13:18:00,2025-04-11 04:18:00,,,False,14
1004651,6,23338,4,3,Low,Parent Portal,Triaged,2025-03-05 08:38:00,,,,False,4
1004652,10,23389,2,2,Low,Phone,In Progress,2025-01-11 15:55:00,2025-01-11 19:55:00,,,False,2
1004653,1,14217,6,7,Low,Email,Closed,2026-02-13 12:20:00,2026-02-15 06:20:00,2026-02-23 15:20:00,2026-02-24 15:20:00,False,6
1004654,3,17778,6,1,Low,Teacher Referral,Resolved,2024-09-19 08:59:00,2024-09-19 15:59:00,2024-09-27 13:59:00,,False,6
1004655,21,16157,7,3,Medium,Student Portal,Resolved,2025-03-18 08:23:00,2025-03-19 11:23:00,2025-03-27 15:23:00,,False,19
1004656,27,21664,4,5,Medium,Phone,In Progress,2025-10-11 15:32:00,2025-10-11 22:32:00,,,False,16
1004657,2,13442,3,6,Critical,Email,Resolved,2026-01-09 13:06:00,2026-01-09 17:06:00,2026-01-12 20:06:00,,False,39
1004658,19,6993,9,2,Medium,Teacher Referral,In Progress,2024-12-16 16:03:00,2024-12-17 15:03:00,,,False,21
1004659,12,,7,6,Medium,Phone,Resolved,2026-01-04 14:58:00,2026-01-05 03:58:00,2026-01-11 21:58:00,,False,19
1004660,10,6689,9,1,High,Counselor Intake,Reopened,2024-10-19 16:17:00,2024-10-20 04:17:00,,,False,33
1004661,25,13,8,8,Low,Phone,In Progress,2026-05-30 16:27:00,2026-05-31 15:27:00,,,False,8
1004662,15,11921,8,7,Low,Email,Pending Parent,2026-04-30 10:33:00,2026-05-01 13:33:00,,,False,8
1004663,20,17041,3,3,Medium,Counselor Intake,Triaged,2025-03-03 14:37:00,2025-03-03 15:37:00,,,False,15
1004664,20,23189,2,3,Low,Parent Portal,Closed,2025-04-28 14:07:00,2025-04-29 20:07:00,2025-05-03 18:07:00,2025-05-05 18:07:00,False,2
1004665,25,20061,7,7,Medium,Counselor Intake,Closed,2026-02-18 12:50:00,2026-02-19 18:50:00,2026-03-08 13:50:00,2026-03-11 13:50:00,False,19
1004666,6,23410,3,7,Medium,Anonymous Form,New,2026-04-25 13:52:00,2026-04-26 08:52:00,,,False,15
1004667,5,,7,1,Low,Phone,Closed,2024-09-03 10:03:00,2024-09-04 15:03:00,2024-09-04 18:03:00,2024-09-04 18:03:00,False,7
1004668,12,9201,9,2,Medium,Parent Portal,In Progress,2024-11-28 09:44:00,2024-11-29 01:44:00,,,False,21
1004669,29,23191,4,2,High,Counselor Intake,Resolved,2024-12-26 14:03:00,2024-12-26 23:03:00,2024-12-28 22:03:00,,False,28
1004670,25,12389,9,8,High,Student Portal,Closed,2026-05-27 14:47:00,2026-05-28 05:47:00,2026-06-13 21:47:00,2026-06-17 21:47:00,False,33
1004671,14,857,5,6,Medium,Phone,Closed,2026-02-04 16:07:00,2026-02-05 13:07:00,2026-03-03 00:07:00,2026-03-04 00:07:00,False,17
1004672,2,15885,4,3,Medium,Counselor Intake,Assigned,2025-03-03 14:11:00,2025-03-04 00:11:00,,,False,16
1004673,3,302,1,1,Medium,Student Portal,In Progress,2024-10-15 10:41:00,2024-10-15 14:41:00,,,False,13
1004674,28,21313,9,4,Medium,Email,In Progress,2025-07-16 10:33:00,2025-07-17 05:33:00,,,False,21
1004675,21,22882,9,2,Low,Email,Closed,2024-11-14 09:00:00,2024-11-14 20:00:00,2024-11-17 16:00:00,2024-11-22 16:00:00,False,9
1004676,9,3584,1,2,Medium,Phone,Closed,2024-12-05 13:00:00,2024-12-05 14:00:00,2024-12-10 21:00:00,2024-12-10 21:00:00,True,13
1004677,25,2017,3,2,High,Student Portal,Closed,2024-12-30 14:26:00,2024-12-31 00:26:00,2025-01-02 15:26:00,2025-01-04 15:26:00,False,27
1004678,8,12082,1,3,Critical,Parent Portal,In Progress,2025-04-29 12:07:00,2025-04-29 14:07:00,,,False,37
1004679,2,11385,10,1,Medium,Email,In Progress,2024-10-08 12:40:00,2024-10-09 01:40:00,,,False,22
1004680,7,1569,5,3,Medium,Teacher Referral,Resolved,2025-04-06 15:23:00,2025-04-07 00:23:00,2025-04-14 22:23:00,,False,17
1004681,12,18501,11,6,Medium,Student Portal,Pending Student,2025-11-27 11:01:00,2025-11-28 18:01:00,,,False,23
1004682,17,12110,11,2,High,Phone,Pending Student,2025-02-02 09:25:00,2025-02-02 13:25:00,,,False,35
1004683,23,2421,3,7,Low,Counselor Intake,Resolved,2026-03-19 15:14:00,2026-03-21 07:14:00,2026-03-28 23:14:00,,False,3
1004684,26,24863,9,7,Low,Parent Portal,Pending Student,2026-02-16 14:10:00,2026-02-17 07:10:00,,,False,9
1004685,30,7298,5,2,Low,Counselor Intake,Pending Parent,2025-01-16 09:13:00,2025-01-17 01:13:00,,,False,5
1004686,22,3110,12,4,Medium,Parent Portal,In Progress,2025-07-13 11:52:00,2025-07-14 04:52:00,,,False,24
1004687,17,19747,3,2,Medium,Counselor Intake,Closed,2025-01-15 15:05:00,2025-01-15 19:05:00,2025-02-10 23:05:00,2025-02-15 23:05:00,False,15
1004688,12,9774,8,4,Low,Student Portal,Resolved,2025-08-04 16:18:00,2025-08-05 17:18:00,2025-08-25 00:18:00,,False,8
1004689,29,,2,6,Medium,Counselor Intake,Assigned,2025-11-21 13:16:00,2025-11-22 04:16:00,,,False,14
1004690,22,23962,8,4,Medium,Email,In Progress,2025-05-20 09:04:00,2025-05-21 13:04:00,,,False,20
1004691,8,3614,1,2,High,Counselor Intake,Resolved,2025-01-12 14:51:00,2025-01-12 16:51:00,2025-01-28 22:51:00,,False,25
1004692,28,14716,9,5,High,Counselor Intake,Pending Student,2025-10-18 14:08:00,2025-10-18 17:08:00,,,False,33
1004693,17,17441,11,5,Low,Anonymous Form,Triaged,2025-09-10 12:51:00,,,,True,11
1004694,27,,1,6,Low,Teacher Referral,Resolved,2026-01-28 14:08:00,2026-01-30 04:08:00,2026-02-10 21:08:00,,False,1
1004695,26,11102,4,5,Medium,Parent Portal,Resolved,2025-08-28 16:57:00,2025-08-29 20:57:00,2025-09-02 21:57:00,,False,16
1004696,1,,7,3,Low,Counselor Intake,Closed,2025-04-08 15:17:00,2025-04-10 01:17:00,2025-04-24 22:17:00,2025-04-27 22:17:00,False,7
1004697,16,19190,5,8,Medium,Parent Portal,Closed,2026-05-11 10:25:00,2026-05-11 17:25:00,2026-05-18 12:25:00,2026-05-23 12:25:00,False,17
1004698,15,2594,10,6,High,Anonymous Form,Closed,2025-12-25 13:35:00,2025-12-25 21:35:00,2026-01-06 20:35:00,2026-01-07 20:35:00,False,34
1004699,16,15816,8,1,Medium,Phone,Closed,2024-09-30 13:24:00,2024-09-30 21:24:00,2024-10-25 19:24:00,2024-10-30 19:24:00,False,20
1004700,8,7936,6,3,Low,Email,In Progress,2025-04-21 16:32:00,2025-04-23 15:32:00,,,False,6
1004701,16,14295,12,2,Medium,Teacher Referral,Resolved,2025-01-14 12:22:00,2025-01-14 20:22:00,2025-02-11 14:22:00,,False,24
1004702,16,22716,3,6,Medium,Student Portal,Pending Student,2026-01-26 08:58:00,2026-01-26 10:58:00,,,True,15
1004703,18,17041,12,2,Medium,Teacher Referral,Resolved,2024-12-07 12:34:00,2024-12-08 05:34:00,2024-12-17 17:34:00,,False,24
1004704,29,3947,1,2,Low,Parent Portal,Closed,2024-11-28 16:28:00,2024-11-30 04:28:00,2024-12-19 19:28:00,2024-12-19 19:28:00,False,1
1004705,24,,10,3,High,Phone,Escalated,2025-03-08 09:36:00,2025-03-09 00:36:00,,,False,34
1004706,17,3440,12,4,Low,Counselor Intake,Closed,2025-07-10 10:20:00,2025-07-10 14:20:00,2025-07-13 15:20:00,2025-07-18 15:20:00,False,12
1004707,11,,2,7,Low,Counselor Intake,Assigned,2026-02-11 12:00:00,2026-02-13 10:00:00,,,False,2
1004708,10,23181,12,5,Critical,Teacher Referral,Pending Parent,2025-10-02 13:42:00,2025-10-02 16:42:00,,,False,48
1004709,1,17129,6,6,Medium,Student Portal,Pending Student,2025-12-14 13:15:00,2025-12-15 07:15:00,,,False,18
1004710,20,375,2,8,Low,Email,Closed,2026-05-12 13:27:00,2026-05-14 00:27:00,2026-06-01 21:27:00,2026-06-06 21:27:00,False,2
1004711,7,15195,9,3,Medium,Parent Portal,New,2025-03-18 10:42:00,,,,False,21
1004712,6,23177,5,2,High,Email,In Progress,2024-12-10 11:11:00,2024-12-10 21:11:00,,,False,29
1004713,30,4547,12,2,Medium,Counselor Intake,Resolved,2025-01-27 15:18:00,2025-01-28 15:18:00,2025-02-02 18:18:00,,False,24
1004714,14,,9,5,Medium,Anonymous Form,In Progress,2025-08-11 15:12:00,2025-08-12 09:12:00,,,False,21
1004715,13,326,6,3,Critical,Teacher Referral,Pending Student,2025-03-19 15:17:00,2025-03-19 20:17:00,,,False,42
1004716,7,11958,11,2,Critical,Parent Portal,Closed,2025-01-04 12:16:00,2025-01-04 19:16:00,2025-01-17 19:16:00,2025-01-21 19:16:00,False,47
1004717,1,4425,11,7,Low,Email,Closed,2026-04-24 12:18:00,2026-04-26 04:18:00,2026-05-03 15:18:00,2026-05-05 15:18:00,False,11
1004718,29,15265,3,1,High,Student Portal,Assigned,2024-11-07 14:50:00,2024-11-07 22:50:00,,,True,27
1004719,7,23696,2,6,High,Email,Assigned,2025-11-21 16:26:00,2025-11-22 08:26:00,,,False,26
1004720,20,16397,8,4,Low,Anonymous Form,Closed,2025-08-09 14:52:00,2025-08-09 15:52:00,2025-08-14 20:52:00,2025-08-17 20:52:00,False,8
1004721,10,,7,2,Low,Phone,Triaged,2024-12-15 12:28:00,2024-12-15 21:28:00,,,False,7
