status_history_id,request_id,previous_status,new_status,changed_by_user_id,changed_at
3980,1000851,Triaged,Assigned,105,2026-02-01 06:25:00
3981,1000851,Assigned,In Progress,105,2026-01-31 20:25:00
3982,1000851,In Progress,Pending Student,105,2026-02-02 02:25:00
3983,1000852,,New,73,2025-07-26 14:33:00
3984,1000852,New,Triaged,73,2025-07-26 19:33:00
3985,1000852,Triaged,Assigned,73,2025-07-27 00:33:00
3986,1000852,Assigned,In Progress,73,2025-07-27 11:33:00
3987,1000852,In Progress,Resolved,73,2025-07-26 22:33:00
3988,1000852,Resolved,Closed,73,2025-07-27 05:33:00
3989,1000853,,New,57,2024-09-30 10:25:00
3990,1000853,New,Triaged,57,2024-09-30 20:25:00
3991,1000853,Triaged,Assigned,57,2024-09-30 14:25:00
3992,1000853,Assigned,In Progress,57,2024-09-30 22:25:00
3993,1000853,In Progress,Pending Student,57,2024-10-02 14:25:00
3994,1000854,,New,122,2025-10-19 12:56:00
3995,1000854,New,Triaged,122,2025-10-19 21:56:00
3996,1000854,Triaged,Assigned,122,2025-10-20 20:56:00
3997,1000855,,New,215,2025-05-16 12:16:00
3998,1000855,New,Triaged,215,2025-05-17 02:16:00
3999,1000855,Triaged,Assigned,215,2025-05-18 00:16:00
4000,1000855,Assigned,In Progress,215,2025-05-18 18:16:00
4001,1000855,In Progress,Resolved,215,2025-05-17 20:16:00
4002,1000856,,New,104,2026-03-11 12:09:00
4003,1000856,New,Triaged,104,2026-03-11 18:09:00
4004,1000856,Triaged,Assigned,104,2026-03-12 16:09:00
4005,1000856,Assigned,In Progress,104,2026-03-12 12:09:00
4006,1000857,,New,8,2025-04-14 11:54:00
4007,1000857,New,Triaged,8,2025-04-15 00:54:00
4008,1000857,Triaged,Assigned,8,2025-04-15 11:54:00
4009,1000857,Assigned,In Progress,8,2025-04-15 11:54:00
4010,1000857,In Progress,Resolved,8,2025-04-16 19:54:00
4011,1000857,Resolved,Closed,8,2025-04-16 23:54:00
4012,1000858,,New,135,2026-01-12 13:18:00
4013,1000858,New,Triaged,135,2026-01-12 20:18:00
4014,1000858,Triaged,Assigned,135,2026-01-13 19:18:00
4015,1000859,,New,15,2025-03-15 16:46:00
4016,1000859,New,Triaged,15,2025-03-16 05:46:00
4017,1000859,Triaged,Assigned,15,2025-03-16 10:46:00
4018,1000859,Assigned,In Progress,15,2025-03-17 07:46:00
4019,1000860,,New,58,2024-11-03 12:15:00
4020,1000860,New,Triaged,58,2024-11-04 06:15:00
4021,1000860,Triaged,Assigned,58,2024-11-03 16:15:00
4022,1000861,,New,249,2026-05-25 13:06:00
4023,1000861,New,Triaged,249,2026-05-25 21:06:00
4024,1000861,Triaged,Assigned,249,2026-05-26 09:06:00
4025,1000861,Assigned,In Progress,249,2026-05-26 22:06:00
4026,1000862,,New,197,2025-12-20 11:34:00
4027,1000862,New,Triaged,197,2025-12-21 05:34:00
4028,1000862,Triaged,Assigned,197,2025-12-21 23:34:00
4029,1000862,Assigned,In Progress,197,2025-12-21 17:34:00
4030,1000863,,New,57,2025-01-04 10:13:00
4031,1000863,New,Triaged,57,2025-01-05 04:13:00
4032,1000863,Triaged,Assigned,57,2025-01-05 14:13:00
4033,1000863,Assigned,In Progress,57,2025-01-04 22:13:00
4034,1000863,In Progress,Pending Parent,57,2025-01-06 18:13:00
4035,1000864,,New,16,2025-06-25 13:40:00
4036,1000864,New,Triaged,16,2025-06-26 05:40:00
4037,1000864,Triaged,Assigned,16,2025-06-26 19:40:00
4038,1000864,Assigned,In Progress,16,2025-06-26 04:40:00
4039,1000865,,New,17,2026-02-09 08:24:00
4040,1000865,New,Triaged,17,2026-02-10 00:24:00
4041,1000865,Triaged,Assigned,17,2026-02-10 14:24:00
4042,1000865,Assigned,In Progress,17,2026-02-10 11:24:00
4043,1000866,,New,219,2025-07-05 15:00:00
4044,1000866,New,Triaged,219,2025-07-06 08:00:00
4045,1000866,Triaged,Assigned,219,2025-07-06 01:00:00
4046,1000866,Assigned,In Progress,219,2025-07-06 06:00:00
4047,1000866,In Progress,Resolved,219,2025-07-07 19:00:00
4048,1000866,Resolved,Closed,219,2025-07-07 07:00:00
4049,1000867,,New,107,2025-12-08 12:58:00
4050,1000867,New,Triaged,107,2025-12-08 18:58:00
4051,1000867,Triaged,Assigned,107,2025-12-09 16:58:00
4052,1000867,Assigned,In Progress,107,2025-12-09 15:58:00
4053,1000867,In Progress,Pending Student,107,2025-12-11 08:58:00
4054,1000868,,New,123,2025-12-28 13:25:00
4055,1000868,New,Triaged,123,2025-12-28 23:25:00
4056,1000868,Triaged,Assigned,123,2025-12-29 05:25:00
4057,1000868,Assigned,In Progress,123,2025-12-29 13:25:00
4058,1000868,In Progress,Resolved,123,2025-12-29 13:25:00
4059,1000868,Resolved,Closed,123,2026-01-01 07:25:00
4060,1000869,,New,61,2025-09-28 11:40:00
4061,1000869,New,Triaged,61,2025-09-28 14:40:00
4062,1000869,Triaged,Assigned,61,2025-09-29 07:40:00
4063,1000869,Assigned,In Progress,61,2025-09-29 11:40:00
4064,1000869,In Progress,Resolved,61,2025-10-01 07:40:00
4065,1000870,,New,63,2025-02-20 10:57:00
4066,1000870,New,Triaged,63,2025-02-20 17:57:00
4067,1000870,Triaged,Assigned,63,2025-02-20 22:57:00
4068,1000870,Assigned,In Progress,63,2025-02-20 19:57:00
4069,1000870,In Progress,Resolved,63,2025-02-21 02:57:00
4070,1000871,,New,84,2025-08-16 13:22:00
4071,1000871,New,Triaged,84,2025-08-16 18:22:00
4072,1000871,Triaged,Assigned,84,2025-08-17 19:22:00
4073,1000871,Assigned,In Progress,84,2025-08-16 22:22:00
4074,1000871,In Progress,Resolved,84,2025-08-19 05:22:00
4075,1000872,,New,156,2025-02-19 12:54:00
4076,1000872,New,Triaged,156,2025-02-20 01:54:00
4077,1000872,Triaged,Assigned,156,2025-02-20 02:54:00
4078,1000872,Assigned,In Progress,156,2025-02-20 00:54:00
4079,1000873,,New,127,2026-04-26 13:14:00
4080,1000873,New,Triaged,127,2026-04-26 17:14:00
4081,1000873,Triaged,Assigned,127,2026-04-27 07:14:00
4082,1000873,Assigned,In Progress,127,2026-04-28 10:14:00
4083,1000873,In Progress,Resolved,127,2026-04-28 05:14:00
4084,1000874,,New,19,2025-06-09 11:05:00
4085,1000874,New,Triaged,19,2025-06-09 16:05:00
4086,1000874,Triaged,Assigned,19,2025-06-10 01:05:00
4087,1000874,Assigned,In Progress,19,2025-06-10 23:05:00
4088,1000874,In Progress,Resolved,19,2025-06-11 23:05:00
4089,1000875,,New,61,2024-10-01 14:33:00
4090,1000875,New,Triaged,61,2024-10-02 08:33:00
4091,1000875,Triaged,Assigned,61,2024-10-02 08:33:00
4092,1000875,Assigned,In Progress,61,2024-10-02 23:33:00
4093,1000875,In Progress,Resolved,61,2024-10-02 06:33:00
4094,1000876,,New,179,2024-11-30 14:17:00
4095,1000876,New,Triaged,179,2024-11-30 20:17:00
4096,1000876,Triaged,Assigned,179,2024-12-01 02:17:00
4097,1000876,Assigned,In Progress,179,2024-12-01 02:17:00
4098,1000877,,New,69,2025-12-14 12:07:00
4099,1000877,New,Triaged,69,2025-12-15 06:07:00
4100,1000877,Triaged,Assigned,69,2025-12-15 12:07:00
4101,1000877,Assigned,In Progress,69,2025-12-16 12:07:00
4102,1000878,,New,31,2024-08-18 13:13:00
4103,1000878,New,Triaged,31,2024-08-18 21:13:00
4104,1000878,Triaged,Assigned,31,2024-08-19 01:13:00
4105,1000878,Assigned,In Progress,31,2024-08-19 16:13:00
4106,1000878,In Progress,Pending Student,31,2024-08-20 09:13:00
4107,1000879,,New,239,2025-09-28 11:44:00
4108,1000879,New,Triaged,239,2025-09-28 21:44:00
4109,1000879,Triaged,Assigned,239,2025-09-28 19:44:00
4110,1000879,Assigned,In Progress,239,2025-09-28 23:44:00
4111,1000880,,New,42,2025-02-28 13:59:00
4112,1000880,New,Triaged,42,2025-03-01 06:59:00
4113,1000880,Triaged,Assigned,42,2025-03-02 01:59:00
4114,1000880,Assigned,In Progress,42,2025-03-02 19:59:00
4115,1000881,,New,8,2025-11-29 16:30:00
4116,1000881,New,Triaged,8,2025-11-30 00:30:00
4117,1000881,Triaged,Assigned,8,2025-11-30 08:30:00
4118,1000882,,New,6,2026-02-16 08:39:00
4119,1000882,New,Triaged,6,2026-02-16 17:39:00
4120,1000882,Triaged,Assigned,6,2026-02-17 04:39:00
4121,1000882,Assigned,In Progress,6,2026-02-17 14:39:00
4122,1000882,In Progress,Pending Parent,6,2026-02-18 20:39:00
4123,1000883,,New,56,2025-01-31 09:12:00
4124,1000883,New,Triaged,56,2025-02-01 01:12:00
4125,1000883,Triaged,Assigned,56,2025-02-01 01:12:00
4126,1000883,Assigned,In Progress,56,2025-01-31 18:12:00
4127,1000884,,New,258,2026-04-08 09:41:00
4128,1000884,New,Triaged,258,2026-04-08 23:41:00
4129,1000884,Triaged,Assigned,258,2026-04-09 05:41:00
4130,1000884,Assigned,In Progress,258,2026-04-09 00:41:00
4131,1000885,,New,27,2025-06-07 16:10:00
4132,1000885,New,Triaged,27,2025-06-08 07:10:00
4133,1000885,Triaged,Assigned,27,2025-06-08 16:10:00
4134,1000885,Assigned,In Progress,27,2025-06-09 16:10:00
4135,1000885,In Progress,Resolved,27,2025-06-10 04:10:00
4136,1000886,,New,22,2024-09-06 10:32:00
4137,1000886,New,Triaged,22,2024-09-06 16:32:00
4138,1000886,Triaged,Assigned,22,2024-09-07 14:32:00
4139,1000886,Assigned,In Progress,22,2024-09-07 01:32:00
4140,1000886,In Progress,Resolved,22,2024-09-09 06:32:00
4141,1000886,Resolved,Closed,22,2024-09-09 08:32:00
4142,1000887,,New,214,2025-03-12 13:27:00
4143,1000887,New,Triaged,214,2025-03-13 07:27:00
4144,1000887,Triaged,Assigned,214,2025-03-13 07:27:00
4145,1000887,Assigned,In Progress,214,2025-03-13 04:27:00
4146,1000887,In Progress,Resolved,214,2025-03-13 05:27:00
4147,1000888,,New,23,2025-01-20 09:00:00
4148,1000888,New,Triaged,23,2025-01-20 14:00:00
4149,1000888,Triaged,Assigned,23,2025-01-20 19:00:00
4150,1000889,,New,182,2026-06-26 09:07:00
4151,1000889,New,Triaged,182,2026-06-26 12:07:00
4152,1000889,Triaged,Assigned,182,2026-06-26 23:07:00
4153,1000889,Assigned,In Progress,182,2026-06-26 18:07:00
4154,1000890,,New,109,2025-10-23 11:56:00
4155,1000890,New,Triaged,109,2025-10-24 03:56:00
4156,1000890,Triaged,Assigned,109,2025-10-24 13:56:00
4157,1000890,Assigned,In Progress,109,2025-10-25 11:56:00
4158,1000890,In Progress,Resolved,109,2025-10-24 23:56:00
4159,1000890,Resolved,Closed,109,2025-10-24 02:56:00
4160,1000891,,New,157,2026-03-19 15:19:00
4161,1000891,New,Triaged,157,2026-03-19 19:19:00
4162,1000891,Triaged,Assigned,157,2026-03-20 17:19:00
4163,1000891,Assigned,In Progress,157,2026-03-20 00:19:00
4164,1000891,In Progress,Resolved,157,2026-03-21 15:19:00
4165,1000892,,New,7,2025-02-12 10:20:00
4166,1000892,New,Triaged,7,2025-02-13 03:20:00
4167,1000892,Triaged,Assigned,7,2025-02-13 22:20:00
4168,1000892,Assigned,In Progress,7,2025-02-13 16:20:00
4169,1000893,,New,172,2025-04-15 13:01:00
4170,1000893,New,Triaged,172,2025-04-15 15:01:00
4171,1000893,Triaged,Assigned,172,2025-04-16 13:01:00
4172,1000893,Assigned,In Progress,172,2025-04-15 19:01:00
4173,1000893,In Progress,Resolved,172,2025-04-16 05:01:00
4174,1000894,,New,193,2025-06-20 10:04:00
4175,1000894,New,Triaged,193,2025-06-20 20:04:00
4176,1000894,Triaged,Assigned,193,2025-06-21 14:04:00
4177,1000894,Assigned,In Progress,193,2025-06-21 04:04:00
4178,1000894,In Progress,Escalated,193,2025-06-23 10:04:00
4179,1000895,,New,16,2025-08-09 10:32:00
4180,1000895,New,Triaged,16,2025-08-09 15:32:00
4181,1000895,Triaged,Assigned,16,2025-08-10 00:32:00
4182,1000895,Assigned,In Progress,16,2025-08-09 22:32:00
4183,1000895,In Progress,Pending Parent,16,2025-08-12 06:32:00
4184,1000896,,New,102,2025-05-29 10:27:00
4185,1000896,New,Triaged,102,2025-05-29 12:27:00
4186,1000896,Triaged,Assigned,102,2025-05-30 04:27:00
4187,1000896,Assigned,In Progress,102,2025-05-30 01:27:00
4188,1000896,In Progress,Resolved,102,2025-05-30 06:27:00
4189,1000897,,New,136,2026-05-24 10:07:00
4190,1000897,New,Triaged,136,2026-05-25 01:07:00
4191,1000897,Triaged,Assigned,136,2026-05-25 16:07:00
4192,1000898,,New,165,2025-04-21 13:11:00
4193,1000898,New,Triaged,165,2025-04-22 07:11:00
4194,1000898,Triaged,Assigned,165,2025-04-21 17:11:00
4195,1000898,Assigned,In Progress,165,2025-04-22 04:11:00
4196,1000898,In Progress,Resolved,165,2025-04-22 09:11:00
4197,1000899,,New,123,2025-06-11 15:38:00
4198,1000899,New,Triaged,123,2025-06-12 06:38:00
4199,1000899,Triaged,Assigned,123,2025-06-12 17:38:00
4200,1000899,Assigned,In Progress,123,2025-06-12 12:38:00
4201,1000899,In Progress,Pending Student,123,2025-06-13 07:38:00
4202,1000900,,New,14,2025-01-25 12:47:00
4203,1000900,New,Triaged,14,2025-01-25 16:47:00
4204,1000900,Triaged,Assigned,14,2025-01-26 14:47:00
4205,1000900,Assigned,In Progress,14,2025-01-26 12:47:00
4206,1000900,In Progress,Resolved,14,2025-01-28 12:47:00
4207,1000901,,New,162,2024-12-27 10:37:00
4208,1000901,New,Triaged,162,2024-12-28 03:37:00
4209,1000901,Triaged,Assigned,162,2024-12-28 20:37:00
4210,1000901,Assigned,In Progress,162,2024-12-29 13:37:00
4211,1000902,,New,108,2025-07-03 10:01:00
4212,1000902,New,Triaged,108,2025-07-03 19:01:00
4213,1000902,Triaged,Assigned,108,2025-07-04 04:01:00
4214,1000903,,New,56,2025-01-29 11:50:00
4215,1000903,New,Triaged,56,2025-01-30 01:50:00
4216,1000903,Triaged,Assigned,56,2025-01-30 01:50:00
4217,1000903,Assigned,In Progress,56,2025-01-30 02:50:00
4218,1000903,In Progress,Resolved,56,2025-02-01 11:50:00
4219,1000904,,New,41,2025-09-16 11:18:00
4220,1000904,New,Triaged,41,2025-09-16 20:18:00
4221,1000904,Triaged,Assigned,41,2025-09-17 21:18:00
4222,1000904,Assigned,In Progress,41,2025-09-18 14:18:00
4223,1000904,In Progress,Pending Student,41,2025-09-17 03:18:00
4224,1000905,,New,54,2026-05-25 08:57:00
4225,1000905,New,Triaged,54,2026-05-25 22:57:00
4226,1000905,Triaged,Assigned,54,2026-05-26 08:57:00
4227,1000905,Assigned,In Progress,54,2026-05-26 17:57:00
4228,1000906,,New,137,2024-11-04 14:18:00
4229,1000906,New,Triaged,137,2024-11-04 21:18:00
4230,1000906,Triaged,Assigned,137,2024-11-05 04:18:00
4231,1000906,Assigned,In Progress,137,2024-11-05 14:18:00
4232,1000906,In Progress,Escalated,137,2024-11-06 02:18:00
4233,1000907,,New,95,2026-03-14 16:17:00
4234,1000907,New,Triaged,95,2026-03-15 04:17:00
4235,1000907,Triaged,Assigned,95,2026-03-14 20:17:00
4236,1000907,Assigned,In Progress,95,2026-03-16 13:17:00
4237,1000908,,New,189,2025-08-11 11:22:00
4238,1000908,New,Triaged,189,2025-08-12 04:22:00
4239,1000908,Triaged,Assigned,189,2025-08-11 15:22:00
4240,1000908,Assigned,In Progress,189,2025-08-11 17:22:00
4241,1000908,In Progress,Resolved,189,2025-08-12 07:22:00
4242,1000908,Resolved,Closed,189,2025-08-13 23:22:00
4243,1000909,,New,36,2024-11-05 08:45:00
4244,1000909,New,Triaged,36,2024-11-06 02:45:00
4245,1000909,Triaged,Assigned,36,2024-11-05 14:45:00
4246,1000909,Assigned,In Progress,36,2024-11-05 20:45:00
4247,1000909,In Progress,Resolved,36,2024-11-06 08:45:00
4248,1000909,Resolved,Closed,36,2024-11-07 00:45:00
4249,1000910,,New,104,2025-02-27 10:23:00
4250,1000910,New,Triaged,104,2025-02-27 12:23:00
4251,1000910,Triaged,Assigned,104,2025-02-28 08:23:00
4252,1000911,,New,57,2025-10-21 12:38:00
4253,1000911,New,Triaged,57,2025-10-21 18:38:00
4254,1000911,Triaged,Assigned,57,2025-10-22 08:38:00
4255,1000911,Assigned,In Progress,57,2025-10-23 03:38:00
4256,1000912,,New,46,2025-12-31 09:04:00
4257,1000912,New,Triaged,46,2026-01-01 00:04:00
4258,1000912,Triaged,Assigned,46,2026-01-01 19:04:00
4259,1000912,Assigned,In Progress,46,2026-01-02 09:04:00
4260,1000912,In Progress,Pending Student,46,2026-01-01 17:04:00
4261,1000913,,New,208,2025-04-16 13:57:00
4262,1000913,New,Triaged,208,2025-04-17 00:57:00
4263,1000913,Triaged,Assigned,208,2025-04-17 21:57:00
4264,1000913,Assigned,In Progress,208,2025-04-17 16:57:00
4265,1000913,In Progress,Resolved,208,2025-04-17 13:57:00
4266,1000914,,New,43,2025-05-23 09:34:00
4267,1000914,New,Triaged,43,2025-05-23 23:34:00
4268,1000914,Triaged,Assigned,43,2025-05-23 15:34:00
4269,1000915,,New,220,2026-06-01 13:07:00
4270,1000915,New,Triaged,220,2026-06-01 16:07:00
4271,1000915,Triaged,Assigned,220,2026-06-02 23:07:00
4272,1000915,Assigned,In Progress,220,2026-06-02 01:07:00
4273,1000915,In Progress,Pending Parent,220,2026-06-04 01:07:00
4274,1000916,,New,15,2025-04-04 08:21:00
4275,1000916,New,Triaged,15,2025-04-04 21:21:00
4276,1000916,Triaged,Assigned,15,2025-04-05 20:21:00
4277,1000916,Assigned,In Progress,15,2025-04-04 14:21:00
4278,1000916,In Progress,Resolved,15,2025-04-05 00:21:00
4279,1000917,,New,80,2025-05-14 08:07:00
4280,1000917,New,Triaged,80,2025-05-14 17:07:00
4281,1000917,Triaged,Assigned,80,2025-05-15 12:07:00
4282,1000917,Assigned,In Progress,80,2025-05-16 05:07:00
4283,1000917,In Progress,Resolved,80,2025-05-17 00:07:00
4284,1000918,,New,75,2024-11-24 10:54:00
4285,1000918,New,Triaged,75,2024-11-25 03:54:00
4286,1000918,Triaged,Assigned,75,2024-11-24 22:54:00
4287,1000919,,New,203,2026-03-10 11:10:00
4288,1000919,New,Triaged,203,2026-03-10 13:10:00
4289,1000919,Triaged,Assigned,203,2026-03-11 13:10:00
4290,1000920,,New,187,2024-09-30 11:50:00
4291,1000920,New,Triaged,187,2024-09-30 23:50:00
4292,1000920,Triaged,Assigned,187,2024-10-01 01:50:00
4293,1000920,Assigned,In Progress,187,2024-10-02 08:50:00
4294,1000920,In Progress,Resolved,187,2024-09-30 23:50:00
4295,1000921,,New,121,2025-04-14 09:32:00
4296,1000921,New,Triaged,121,2025-04-14 14:32:00
4297,1000921,Triaged,Assigned,121,2025-04-15 11:32:00
4298,1000921,Assigned,In Progress,121,2025-04-15 09:32:00
4299,1000922,,New,147,2025-02-14 08:06:00
4300,1000922,New,Triaged,147,2025-02-14 13:06:00
4301,1000922,Triaged,Assigned,147,2025-02-14 22:06:00
4302,1000922,Assigned,In Progress,147,2025-02-15 14:06:00
4303,1000923,,New,148,2025-10-28 10:15:00
4304,1000923,New,Triaged,148,2025-10-28 19:15:00
4305,1000923,Triaged,Assigned,148,2025-10-29 08:15:00
4306,1000923,Assigned,In Progress,148,2025-10-29 01:15:00
4307,1000924,,New,22,2026-01-27 08:28:00
4308,1000924,New,Triaged,22,2026-01-27 18:28:00
4309,1000924,Triaged,Assigned,22,2026-01-28 18:28:00
4310,1000924,Assigned,In Progress,22,2026-01-27 17:28:00
4311,1000924,In Progress,Pending Parent,22,2026-01-29 04:28:00
4312,1000925,,New,43,2025-10-28 11:14:00
4313,1000925,New,Triaged,43,2025-10-28 17:14:00
4314,1000925,Triaged,Assigned,43,2025-10-28 17:14:00
4315,1000925,Assigned,In Progress,43,2025-10-29 23:14:00
4316,1000925,In Progress,Resolved,43,2025-10-30 15:14:00
4317,1000925,Resolved,Closed,43,2025-10-29 07:14:00
4318,1000926,,New,18,2024-11-06 14:11:00
4319,1000926,New,Triaged,18,2024-11-07 02:11:00
4320,1000926,Triaged,Assigned,18,2024-11-07 10:11:00
4321,1000926,Assigned,In Progress,18,2024-11-07 17:11:00
4322,1000927,,New,144,2025-02-06 11:13:00
4323,1000927,New,Triaged,144,2025-02-06 15:13:00
4324,1000927,Triaged,Assigned,144,2025-02-06 23:13:00
4325,1000927,Assigned,In Progress,144,2025-02-08 17:13:00
4326,1000927,In Progress,Resolved,144,2025-02-07 11:13:00
4327,1000928,,New,58,2025-07-01 14:30:00
4328,1000928,New,Triaged,58,2025-07-02 07:30:00
4329,1000928,Triaged,Assigned,58,2025-07-02 18:30:00
4330,1000928,Assigned,In Progress,58,2025-07-03 14:30:00
4331,1000928,In Progress,Resolved,58,2025-07-02 22:30:00
4332,1000929,,New,17,2025-12-30 08:02:00
4333,1000929,New,Triaged,17,2025-12-30 17:02:00
4334,1000929,Triaged,Assigned,17,2025-12-31 10:02:00
4335,1000929,Assigned,In Progress,17,2026-01-01 14:02:00
4336,1000930,,New,50,2025-08-14 15:13:00
4337,1000930,New,Triaged,50,2025-08-15 09:13:00
4338,1000930,Triaged,Assigned,50,2025-08-15 15:13:00
4339,1000930,Assigned,In Progress,50,2025-08-16 06:13:00
4340,1000931,,New,171,2024-12-15 14:09:00
4341,1000931,New,Triaged,171,2024-12-16 06:09:00
4342,1000931,Triaged,Assigned,171,2024-12-16 10:09:00
4343,1000931,Assigned,In Progress,171,2024-12-16 05:09:00
4344,1000932,,New,94,2025-07-23 11:51:00
4345,1000932,New,Triaged,94,2025-07-24 00:51:00
4346,1000932,Triaged,Assigned,94,2025-07-23 21:51:00
4347,1000932,Assigned,In Progress,94,2025-07-25 14:51:00
4348,1000933,,New,270,2025-10-25 10:54:00
4349,1000933,New,Triaged,270,2025-10-25 13:54:00
4350,1000933,Triaged,Assigned,270,2025-10-25 18:54:00
4351,1000933,Assigned,In Progress,270,2025-10-26 22:54:00
4352,1000933,In Progress,Resolved,270,2025-10-28 10:54:00
4353,1000934,,New,152,2024-08-20 15:26:00
4354,1000934,New,Triaged,152,2024-08-21 03:26:00
4355,1000934,Triaged,Assigned,152,2024-08-21 17:26:00
4356,1000935,,New,72,2026-04-16 09:57:00
4357,1000935,New,Triaged,72,2026-04-17 02:57:00
4358,1000935,Triaged,Assigned,72,2026-04-16 23:57:00
4359,1000936,,New,22,2025-02-07 11:48:00
4360,1000936,New,Triaged,22,2025-02-08 05:48:00
4361,1000936,Triaged,Assigned,22,2025-02-08 01:48:00
4362,1000936,Assigned,In Progress,22,2025-02-08 20:48:00
4363,1000936,In Progress,Pending Parent,22,2025-02-09 19:48:00
4364,1000937,,New,23,2025-03-24 13:48:00
4365,1000937,New,Triaged,23,2025-03-25 02:48:00
4366,1000937,Triaged,Assigned,23,2025-03-25 09:48:00
4367,1000937,Assigned,In Progress,23,2025-03-25 16:48:00
4368,1000937,In Progress,Pending Parent,23,2025-03-24 21:48:00
4369,1000938,,New,12,2024-08-25 13:30:00
4370,1000938,New,Triaged,12,2024-08-25 20:30:00
4371,1000938,Triaged,Assigned,12,2024-08-26 21:30:00
4372,1000938,Assigned,In Progress,12,2024-08-26 04:30:00
4373,1000938,In Progress,Resolved,12,2024-08-28 13:30:00
4374,1000938,Resolved,Closed,12,2024-08-28 21:30:00
4375,1000939,,New,111,2026-01-16 12:34:00
4376,1000939,New,Triaged,111,2026-01-17 03:34:00
4377,1000939,Triaged,Assigned,111,2026-01-18 00:34:00
4378,1000939,Assigned,In Progress,111,2026-01-17 15:34:00
4379,1000940,,New,226,2025-08-20 16:08:00
4380,1000940,New,Triaged,226,2025-08-21 10:08:00
4381,1000940,Triaged,Assigned,226,2025-08-21 22:08:00
4382,1000940,Assigned,In Progress,226,2025-08-21 13:08:00
4383,1000940,In Progress,Pending Parent,226,2025-08-22 00:08:00
4384,1000941,,New,102,2024-09-19 12:05:00
4385,1000941,New,Triaged,102,2024-09-20 03:05:00
4386,1000941,Triaged,Assigned,102,2024-09-20 00:05:00
4387,1000942,,New,203,2024-10-10 08:58:00
4388,1000942,New,Triaged,203,2024-10-11 00:58:00
4389,1000942,Triaged,Assigned,203,2024-10-11 18:58:00
4390,1000942,Assigned,In Progress,203,2024-10-11 02:58:00
4391,1000943,,New,272,2026-06-09 10:28:00
4392,1000943,New,Triaged,272,2026-06-10 03:28:00
4393,1000943,Triaged,Assigned,272,2026-06-10 16:28:00
4394,1000944,,New,159,2025-12-18 10:11:00
4395,1000944,New,Triaged,159,2025-12-18 15:11:00
4396,1000944,Triaged,Assigned,159,2025-12-19 08:11:00
4397,1000944,Assigned,In Progress,159,2025-12-18 19:11:00
4398,1000944,In Progress,Resolved,159,2025-12-21 02:11:00
4399,1000945,,New,161,2025-02-26 09:00:00
4400,1000945,New,Triaged,161,2025-02-27 02:00:00
4401,1000945,Triaged,Assigned,161,2025-02-26 19:00:00
4402,1000946,,New,73,2024-09-25 11:56:00
4403,1000946,New,Triaged,73,2024-09-25 20:56:00
4404,1000946,Triaged,Assigned,73,2024-09-26 09:56:00
4405,1000946,Assigned,In Progress,73,2024-09-26 23:56:00
4406,1000947,,New,175,2026-01-18 10:27:00
4407,1000947,New,Triaged,175,2026-01-19 01:27:00
4408,1000947,Triaged,Assigned,175,2026-01-19 16:27:00
4409,1000948,,New,270,2026-06-11 09:08:00
4410,1000948,New,Triaged,270,2026-06-11 14:08:00
4411,1000948,Triaged,Assigned,270,2026-06-12 03:08:00
4412,1000949,,New,213,2025-12-12 08:41:00
4413,1000949,New,Triaged,213,2025-12-12 11:41:00
4414,1000949,Triaged,Assigned,213,2025-12-13 14:41:00
4415,1000949,Assigned,In Progress,213,2025-12-14 11:41:00
4416,1000949,In Progress,Resolved,213,2025-12-12 16:41:00
4417,1000949,Resolved,Closed,213,2025-12-12 18:41:00
4418,1000950,,New,164,2025-09-22 15:38:00
4419,1000950,New,Triaged,164,2025-09-22 20:38:00
4420,1000950,Triaged,Assigned,164,2025-09-23 09:38:00
4421,1000950,Assigned,In Progress,164,2025-09-24 12:38:00
4422,1000950,In Progress,Resolved,164,2025-09-25 15:38:00
4423,1000950,Resolved,Closed,164,2025-09-26 09:38:00
4424,1000951,,New,226,2026-01-11 15:11:00
4425,1000951,New,Triaged,226,2026-01-12 00:11:00
4426,1000951,Triaged,Assigned,226,2026-01-12 21:11:00
4427,1000951,Assigned,In Progress,226,2026-01-12 15:11:00
4428,1000951,In Progress,Resolved,226,2026-01-13 07:11:00
4429,1000952,,New,64,2025-02-08 08:43:00
4430,1000952,New,Triaged,64,2025-02-08 16:43:00
4431,1000952,Triaged,Assigned,64,2025-02-09 02:43:00
4432,1000953,,New,9,2025-01-19 16:29:00
4433,1000953,New,Triaged,9,2025-01-19 21:29:00
4434,1000953,Triaged,Assigned,9,2025-01-20 06:29:00
4435,1000953,Assigned,In Progress,9,2025-01-20 22:29:00
4436,1000953,In Progress,Resolved,9,2025-01-20 12:29:00
4437,1000953,Resolved,Closed,9,2025-01-21 18:29:00
4438,1000954,,New,146,2025-01-10 16:58:00
4439,1000954,New,Triaged,146,2025-01-11 01:58:00
4440,1000954,Triaged,Assigned,146,2025-01-11 20:58:00
4441,1000954,Assigned,In Progress,146,2025-01-11 16:58:00
4442,1000955,,New,3,2025-05-26 16:16:00
4443,1000955,New,Triaged,3,2025-05-27 07:16:00
4444,1000955,Triaged,Assigned,3,2025-05-27 06:16:00
4445,1000956,,New,99,2026-02-22 12:16:00
4446,1000956,New,Triaged,99,2026-02-22 14:16:00
4447,1000956,Triaged,Assigned,99,2026-02-23 16:16:00
